2.118137336,6.537938865,2.674648783,1.962718384,2.045703072,2.784489405,1.512565672,2.379534076,1.989439363,2.159898986,2.445097489
2.104125978,1.588214898,1.959669181,2.140970487,3.376309995,10.67904132,1.160698404,15.71491202,5.464863301,5.535633358,1.520785198
2.533727954,4.563518441,9.092057923,13.45286564,3.574960439,3.057575869,1.131470699,0.5788013608,0.189067867,0.1474947511,0.02200353649
1.563891887,7.591575444,9.834295598,256.206026,13.60179272,0.4026677926,0.1112754554,0.06582609556,0.0444098163,0.04462403271,0.04731527556
2.095084777,15.48140378,2.327331744,3.113911413,0.2453053276,0.0768362281,0.05307510272,0.0651123163,0.05673403087,0.05737103173,0.04917565783
1.831240169,8.538509483,3.22805706,2.999564555,0.2211532625,0.0796968722,0.07600424114,0.07533898768,0.06280539455,0.03746840795,0.06554259696
1.831983633,4.590587643,1.516764082,0.1100144766,0.09527161932,0.08266758765,0.08868189039,0.0680247964,0.07374292639,0.0491869021,0.06327205302
1.65438362,10.31207874,0.4881055389,5.167960527,0.1066247029,0.09052035211,0.08852656841,0.07618316253,0.07632397448,0.05956882228,0.06331397401
1.986175223,701.3934878,1.073815762,0.1453313278,0.100265801,0.08187232908,0.05661631758,0.05599914317,0.08302868217,0.07253525921,0.06072529372
2.800674593,2.034138492,0.4926881264,0.09531318729,0.1219658197,0.05826335078,0.08924301465,0.05274772136,0.05448222332,0.05696699299,0.04636970253
2.35827919,1.112199077,0.2347779439,0.1287582808,0.0898223843,0.09163584136,0.07965523852,0.06161169194,0.03926913831,0.04564280748,0.04660622779
1.733653438,1.722024157,0.2355712662,0.1348506722,0.1035654481,0.06848679656,0.07191973806,0.05704731632,0.04876402344,0.05470013701,0.04356537209
1.570020294,1.658210912,0.299229963,0.1307110632,0.08175363453,0.08760252578,0.05510243431,0.05337678658,0.05266394728,0.0451140221,0.04411345307
2.20994039,2.771223713,0.207058386,0.08706187252,0.1088309249,0.07135048228,0.07014325425,0.05029257297,0.04082802094,0.03455392591,0.04233928535
1.645731299,0.5711328638,0.1897412226,0.1084954167,0.07706022448,0.06193056621,0.07520952205,0.04552731094,0.0453239272,0.04566856666,0.03156633776
1.60866938,2.051464415,0.1694727223,0.126012533,0.07158548832,0.06191513182,0.0588244519,0.05243111242,0.04232854325,0.03706915174,0.03213247179
1.890519227,1.621368755,0.1489966457,0.09327049197,0.08043048696,0.05975639767,0.0417799111,0.03389188947,0.03740659144,0.03064365191,""
6.082912052,1.148621991,0.1417229091,0.063943892,0.0776448961,0.06026839577,0.04947832463,0.04499957998,0.04143129976,0.03265568471,""
2.000414954,0.8057751503,0.139912381,0.09017124087,0.06509251588,0.05523246037,0.0423981633,0.03947137394,0.03478066833,0.0291160399,""
2.054115765,9.257582021,0.100161985,0.07128781431,0.05449576554,0.05219533566,0.04018467735,0.03841756788,0.03237474095,0.03221090902,""
1.810279311,0.454848357,0.1200324287,0.08394212784,0.07062516431,0.04833585569,0.04345851935,0.04239997462,0.03440674922,0.03441042215,""
1.878064453,0.529944762,0.1161958546,0.0850239765,0.06391232054,0.04867981608,0.03741889609,0.03828679409,0.0370745261,0.03453569867,""
1.837091001,0.4353537761,0.1169852796,0.06405325783,0.05823990929,0.05079822992,0.03774868673,0.03336148008,0.03387480594,0.03146877427,""
1.868072848,1.487729111,0.0942187307,0.06979000018,0.05358041819,0.04264077573,0.03737175484,0.03819215523,0.02782405242,0.02596417913,""
2.023967659,0.2825259668,0.07879167676,0.06128519852,0.05778791563,0.04675723506,0.03349806396,0.03349700584,0.02312237647,0.02576278272,""
3.421345199,0.2424873127,0.07270063494,0.07216227921,0.05970651212,0.04089768394,0.03167938277,0.03285073409,0.03075467225,0.03280410765,""
