"SemiImplicitEulerMethod_time","SemiImplicitEulerMethod_energyChange"
100225520,0.00080156773
100408080,0.0002276373515
100590640,5.004270756e-05
100773200,0.001179184545
100955760,0.001237580565
101138320,0.0002192795634
101320880,0.0001987007697
101503440,0.0007646796393
101686000,0.001505861443
101868560,0.000795973273
102051120,0.0001579950705
102233680,8.454550621e-05
102416240,0.001157523647
102598800,0.001202138853
102781360,0.0001338883157
102963920,0.0004246969192
103146480,0.0004794084081
103329040,0.001438277996
103511600,0.0009162717567
103694160,0.0001905881091
103876720,0.000155700369
104059280,0.001103121302
104241840,0.001438492891
104424400,0.0003718826651
104606960,0.0004246135285
104789520,0.0002674092492
104972080,0.001281367158
105154640,0.0009321175161
105337200,8.895592199e-05
105519760,0.0001400340338
105702320,0.0009337877431
105884880,0.001351815596
106067440,0.0005299912985
106250000,0.0002125028808
106432560,0.0003390289138
106615120,0.001324843637
106797680,0.001018781132
106980240,9.837775109e-05
107162800,0.000288170848
107345360,0.0008743114107
107527920,0.001475250881
107710480,0.0005863111488
107893040,0.0003241802197
108075600,0.000256307538
108258160,0.001481586623
108440720,0.001341887834
108623280,0.0001871917438
108805840,0.0002468387827
108988400,0.0007280514287
109170960,0.001500046083
109353520,0.0008318489244
109536080,0.0001622718819
109718640,8.814282819e-05
109901200,0.001244167365
110083760,0.001393907352
110266320,0.0004292192065
110448880,5.946336257e-05
110631440,0.0008122929293
110814000,0.001567489609
110996560,0.0009345208183
111179120,3.224506521e-05
111361680,0.0002034851368
111544240,0.001331982154
111726800,0.001460838643
111909360,0.0004241204288
112091920,0.0001424776591
112274480,0.0008043867656
112457040,0.001788207339
112639600,0.001252998766
112822160,0.0001062569944
113004720,0.0001136834433
113187280,0.001340455593
113369840,0.001716447118
113552400,0.0006954928388
113734960,0.00011178648
113917520,0.0005561109625
114100080,0.001638473784
114282640,0.001418999481
114465200,0.0003791423687
114647760,0.0002110487111
114830320,0.001260266806
115012880,0.001781753141
115195440,0.0009696336485
115378000,0.0001551519197
115560560,0.0006599175404
115743120,0.001674976562
115925680,0.0014191361
116108240,0.0003227513776
116290800,0.0001648822757
116473360,0.001305041944
116655920,0.001894880336
116838480,0.001048474671
117021040,0.0001576042459
117203600,0.0006536533101
117386160,0.001814868681
117568720,0.00172345659
117751280,0.0005779016046
117933840,8.811804274e-05
118116400,0.001047727119
118298960,0.001924934269
118481520,0.001289950738
118664080,0.0002427994159
118846640,0.0004771192561
119029200,0.001688421769
119211760,0.001848850722
119394320,0.000814938482
119576880,0.0002577452512
119759440,0.001076646088
119942000,0.001850237168
120124560,0.001245157082
120307120,0.0002756021267
120489680,0.0004499057406
120672240,0.001558198326
120854800,0.001787108928
121037360,0.0008170142476
121219920,0.0002029799546
121402480,0.001038165889
121585040,0.002023589691
121767600,0.001510266686
121950160,0.0003266444217
122132720,0.0002340242436
122315280,0.001429455081
122497840,0.001860030353
122680400,0.0008591626878
122862960,4.417826413e-05
123045520,0.0007000109342
123228080,0.001803466031
123410640,0.001568526842
123593200,0.0005036886639
123775760,0.000279883067
123958320,0.001280148946
124140880,0.001760690018
124323440,0.0009218230996
124506000,7.502686024e-05
124688560,0.0005238445319
124871120,0.001586342207
125053680,0.001421586207
125236240,0.0003581968887
125418800,0.0001150792598
125601360,0.001195748668
125783920,0.001818176738
125966480,0.0009681200555
126149040,4.715688185e-05
126331600,0.0003257640378
126514160,0.001507508892
126696720,0.00144818649
126879280,0.0002978570467
127061840,0.000214941869
127244400,0.0007717952585
127426960,0.001670046695
127609520,0.001063356031
127792080,3.414477182e-05
127974640,0.0002090885754
128157200,0.001305609661
128339760,0.001444630345
128522320,0.0004420878804
128704880,0.0002018417921
128887440,0.0005453129309
129070000,0.001388657002
129252560,0.0008889221387
129435120,0.0001050067793
129617680,1.658726977e-05
129800240,0.001192547803
129982800,0.001458320629
130165360,0.000408075464
130347920,0.0003020891321
130530480,0.0005084978665
130713040,0.001467556575
130895600,0.0009713013185
131078160,0.0001846889266
131260720,0.0002604564683
131443280,0.0009299386239
131625840,0.001432324081
131808400,0.0005418417886
131990960,0.0002864320979
132173520,0.0002547442485
132356080,0.001339646716
132538640,0.001177458322
132721200,5.065517224e-05
132903760,0.0002768874128
133086320,0.000719410675
133268880,0.001304656691
133451440,0.0005108526621
133634000,0.0003277544185
133816560,0.0002017396053
133999120,0.001314275727
134181680,0.001149743436
134364240,7.667595417e-05
134546800,0.0001738502703
134729360,0.0008376110096
134911920,0.001468775869
135094480,0.0006709185885
135277040,0.0003374794259
135459600,1.148754324e-05
135642160,0.001209817471
135824720,0.001302186677
136007280,0.0001984425514
136189840,0.0003604287285
136372400,0.0006049181182
136554960,0.001581814973
136737520,0.0009852591956
136920080,0.000100050496
137102640,2.266484463e-06
137285200,0.001113211638
137467760,0.001329358813
137650320,0.0003786207048
137832880,0.0002055075004
138015440,0.0005598823619
138198000,0.00144519035
138380560,0.000996065431
138563120,4.178706736e-05
138745680,0.00012220322
138928240,0.00124546717
139110800,0.001518318346
139293360,0.0004916272651
139475920,0.0002400982772
139658480,0.0005298322292
139841040,0.001578660308
140023600,0.001165901461
140206160,2.451102682e-05
140388720,7.85927381e-05
140571280,0.001166576678
140753840,0.001749824417
140936400,0.0008495938682
141118960,5.332583801e-05
141301520,0.0004472320198
141484080,0.001575589442
141666640,0.001437276616
141849200,0.0003307425102
142031760,2.050212554e-05
142214320,0.000973220452
142396880,0.00161858492
142579440,0.0009150578824
142762000,9.879318407e-05
142944560,0.0005341214696
143127120,0.001602294371
143309680,0.001507929965
143492240,0.0004736785055
143674800,0.0001310775584
143857360,0.001105348041
144039920,0.001796013201
144222480,0.001047579838
144405040,2.687608672e-05
144587600,0.0003667518517
144770160,0.001665852599
144952720,0.001768496894
145135280,0.0006452733567
145317840,7.478231918e-05
145500400,0.001024639812
145682960,0.001948867231
145865520,0.001357465463
146048080,0.0002614630104
146230640,0.0003133579288
146413200,0.001422803961
146595760,0.001725142501
146778320,0.0008389248449
146960880,0.0001751759244
147143440,0.0008888889503
147326000,0.001867149076
147508560,0.001497263983
147691120,0.0004686126661
147873680,0.0004504503385
148056240,0.001553000861
148238800,0.001857221592
148421360,0.0008346089524
148603920,6.835813754e-05
148786480,0.0008328537323
148969040,0.001876399289
149151600,0.001517204588
149334160,0.0004221357324
149516720,0.0002951570684
149699280,0.00145397549
149881840,0.002027534834
150064400,0.001145534578
150246960,0.0001959017837
150429520,0.000616071671
150612080,0.001724653493
150794640,0.001657188149
150977200,0.0005349513956
151159760,0.0001518938839
151342320,0.001181854919
151524880,0.001900973438
151707440,0.001186609215
151890000,0.0002882668605
152072560,0.0006558773899
152255120,0.0017079042
152437680,0.001609537298
152620240,0.0005032827618
152802800,0.000101788088
152985360,0.001024058938
153167920,0.001766614857
153350480,0.001090361339
153533040,8.351718731e-05
153715600,0.0003757065881
153898160,0.001629109859
154080720,0.001770459807
154263280,0.0006512430355
154445840,1.711309778e-05
154628400,0.0007875367479
154810960,0.001738658292
154993520,0.001183716487
155176080,5.429145325e-05
155358640,5.070396877e-05
155541200,0.001193481753
155723760,0.001568139698
155906320,0.0006589813595
156088880,2.945353098e-05
156271440,0.0006659241471
156454000,0.001599541766
156636560,0.001147859745
156819120,9.389257269e-05
157001680,2.208631597e-06
157184240,0.001053939543
157366800,0.001419277408
157549360,0.000485453219
157731920,0.0002685780852
157914480,0.000410469215
158097040,0.001507255008
158279600,0.001226933068
158462160,7.456861113e-05
158644720,0.0002083702774
158827280,0.0009225989336
159009840,0.001525521478
159192400,0.0006169748686
159374960,0.0003844677861
159557520,3.458707724e-05
159740080,0.001215001989
159922640,0.001181002903
160105200,0.000132180497
160287760,0.0002187715269
160470320,0.0007463119035
160652880,0.001415841753
160835440,0.0007550115241
161018000,0.0001785303631
161200560,6.656103201e-05
161383120,0.001113068754
161565680,0.001121496719
161748240,6.45889705e-05
161930800,0.00040278705
162113360,0.0005849778542
162295920,0.001452928896
162478480,0.0007927602927
162661040,0.0002746510738
162843600,1.212181337e-05
163026160,0.001228720804
163208720,0.001366713792
163391280,0.0002607610616
163573840,0.0004228911913
163756400,0.0003715889166
163938960,0.001360460118
164121520,0.000952028075
164304080,0.0001033092663
164486640,0.0001481088535
164669200,0.000978957558
164851760,0.001438640653
165034320,0.0005593676104
165216880,0.0002166141798
165399440,0.0003999569869
165582000,0.001358407493
165764560,0.0009857436768
165947120,6.28971658e-05
166129680,0.0001150943704
166312240,0.001005630035
166494800,0.001438206893
166677360,0.0005406252413
166859920,0.0002132336401
167042480,0.0004639012897
167225040,0.001568124191
167407600,0.001315615441
167590160,0.000145139838
167772720,0.0001820707047
167955280,0.0009188015921
168137840,0.00162072745
168320400,0.0007972492319
168502960,0.0002039304826
168685520,0.0001886116772
168868080,0.001417907735
169050640,0.001498545829
169233200,0.0004461989544
169415760,9.027534609e-06
169598320,0.0008870814881
169780880,0.001639170948
169963440,0.001029257232
170146000,8.351410096e-05
170328560,0.0003033038972
170511120,0.001385973402
170693680,0.001470009789
170876240,0.0004569371862
171058800,2.909811501e-05
171241360,0.0009868662072
171423920,0.001825986069
171606480,0.001185833088
171789040,0.0001363761037
171971600,0.0003226524637
172154160,0.001515466948
172336720,0.001720496547
172519280,0.0006560015322
172701840,6.413525673e-05
172884400,0.0007124708613
173066960,0.001827011637
173249520,0.001474616152
173432080,0.0003550630397
173614640,0.0002579812247
173797200,0.00143658203
173979760,0.001921970394
174162320,0.0009961839434
174344880,0.000174341195
174527440,0.0007484360244
174710000,0.001725518256
174892560,0.001414780713
175075120,0.0004188022526
175257680,0.0003088145284
175440240,0.001359275974
175622800,0.001873452578
175805360,0.001067011969
175987920,0.0002598854097
176170480,0.0007972708593
176353040,0.001897866345
176535600,0.001692071646
176718160,0.0005071475272
176900720,0.0001199353869
177083280,0.001233664582
177265840,0.001995522591
177448400,0.001186298969
177630960,0.0001943168131
177813520,0.0005870387166
177996080,0.001797224434
178178640,0.001839564917
178361200,0.0007711926745
178543760,0.000251570149
178726320,0.001086975955
178908880,0.001838966688
179091440,0.001249753587
179274000,0.0002698090338
179456560,0.0004187385503
179639120,0.001556371195
179821680,0.001748065546
180004240,0.0007544751801
180186800,0.0002205278271
180369360,0.001103267485
180551920,0.001958190121
180734480,0.001333522547
180917040,0.0001999045746
181099600,0.0002684569298
181282160,0.001457765987
181464720,0.001714263557
181647280,0.0006874823471
181829840,5.302557226e-05
182012400,0.0007033011958
182194960,0.001803092852
182377520,0.001462679966
182560080,0.0003317884108
182742640,0.0001607758353
182925200,0.001219311532
183107760,0.001678008044
183290320,0.0007935140822
183472880,8.435568188e-05
183655440,0.0004322304664
183838000,0.001467879905
184020560,0.001263044212
184203120,0.0002416176372
184385680,4.928311368e-05
184568240,0.001104185574
184750800,0.001643642681
184933360,0.0007560003063
185115920,0.0001692345984
185298480,0.0003246745273
185481040,0.001404682985
185663600,0.001227998901
185846160,7.491386994e-05
186028720,0.0002940367629
186211280,0.000790993446
186393840,0.001579993612
186576400,0.0008624727658
186758960,0.0001458801225
186941520,9.906746738e-05
187124080,0.001249490441
187306640,0.001373231863
187489200,0.0002614949319
187671760,0.0003610741515
187854320,0.0004607896829
188036880,0.001324345367
188219440,0.0007819641082
188402000,0.0002027537359
188584560,4.926933092e-07
188767120,0.001157385397
188949680,0.001312004529
189132240,0.0002913473025
189314800,0.0002571379872
189497360,0.0005247213109
189679920,0.001373029656
189862480,0.0008359754805
190045040,0.0002494746064
190227600,0.0002243133597
190410160,0.000984596476
190592720,0.001401646926
190775280,0.0004208442796
190957840,0.0003938530982
191140400,0.0003122359311
191322960,0.001472517526
191505520,0.001125515773
191688080,5.180318236e-05
191870640,0.0002726477319
192053200,0.0008015809315
192235760,0.001333421632
192418320,0.0005242620888
192600880,0.0002670624594
192783440,0.0002534811585
192966000,0.001297896217
193148560,0.001150025549
193331120,0.0001737124845
193513680,9.137566696e-05
193696240,0.0008994965989
193878800,0.001474219958
194061360,0.000633632538
194243920,0.000304962004
194426480,0.000163742638
194609040,0.001357282618
194791600,0.001273357715
194974160,0.0001390962588
195156720,0.0002565841914
195339280,0.0008529712964
195521840,0.001686629043
195704400,0.0009782279507
195886960,8.268234701e-05
196069520,0.0001072325707
196252080,0.001285490183
196434640,0.001479718211
196617200,0.0004458263688
196799760,0.0001818530145
196982320,0.000630766294
197164880,0.001552901296
197347440,0.001109128843
197530000,0.0001361295366
197712560,0.0002372561312
197895120,0.001324348368
198077680,0.001531886551
198260240,0.0005653373182
198442800,3.808087147e-05
198625360,0.0007313542716
198807920,0.001641405554
198990480,0.001167713849
199173040,8.608981165e-05
199355600,0.0001278025694
199538160,0.001394557657
199720720,0.001821842566
199903280,0.0008226439303
200085840,1.149337736e-05
200268400,0.0006683283147
200450960,0.001789616003
200633520,0.001480018362
200816080,0.0003138121926
200998640,5.307487029e-05
201181200,0.001120647949
201363760,0.001756744921
201546320,0.001028207423
201728880,0.0001594057595
201911440,0.0005917650274
202094000,0.001691744013
202276560,0.001627288069
202459120,0.0005930104371
202641680,0.0002491546309
202824240,0.001217488837
203006800,0.001834664006
203189360,0.001031136247
203371920,0.0001038234743
203554480,0.0005844264089
203737040,0.001747968532
203919600,0.001696398707
204102160,0.0006108015436
204284720,0.000192135066
204467280,0.001189521375
204649840,0.002008195237
204832400,0.001332028702
205014960,0.0002390719989
205197520,0.0003611789199
205380080,0.001545183704
205562640,0.001829693872
205745200,0.0007862372794
205927760,0.0001264319696
206110320,0.0009670183382
206292880,0.001952933274
206475440,0.001489803747
206658000,0.0004510345455
206840560,0.0004849433929
207023120,0.001543282921
207205680,0.001765497881
207388240,0.0007749147348
207570800,0.0001377087292
207753360,0.0008395992758
207935920,0.001792230035
208118480,0.001412880526
208301040,0.0003545021844
208483600,0.0003175863579
208666160,0.001511318194
208848720,0.001963437838
209031280,0.0009702360045
209213840,6.087566756e-05
209396400,0.0006214134464
209578960,0.001771166618
209761520,0.00151278597
209944080,0.0003525377583
210126640,6.562888297e-05
210309200,0.001143984511
210491760,0.001811735449
210674320,0.00105756046
210856880,0.000155716012
211039440,0.0005397982848
211222000,0.001584470753
211404560,0.001451056282
211587120,0.0004035371379
211769680,1.592030272e-06
211952240,0.000928560183
212134800,0.001612558162
212317360,0.0008958793374
212499920,2.24337976e-05
212682480,0.0003668653822
212865040,0.001542831413
213047600,0.001549356382
213230160,0.0004146360481
213412720,0.000158855016
213595280,0.000786415264
213777840,0.001629802703
213960400,0.000952590021
214142960,0.0001719570633
214325520,5.271111283e-05
214508080,0.001179329439
214690640,0.001476791773
214873200,0.0004808359219
215055760,0.0001702884019
215238320,0.0005826753723
215420880,0.001476694714
215603440,0.001053338243
215786000,3.766851654e-06
215968560,7.489150197e-05
216151120,0.0009677108021
216333680,0.001304777882
216516240,0.0003892822452
216698800,0.0003125454058
216881360,0.0004121532158
217063920,0.001457319551
217246480,0.001071786772
217429040,7.993765305e-05
217611600,0.0001677638632
217794160,0.0009953168866
217976720,0.001429393294
218159280,0.0004548883872
218341840,0.0004383606568
218524400,0.0001255708544
