2.028579074,0.6623044511,0.5968802262,0.5758870452,0.5647951977,0.5571513079,0.5599068607,0.5579844977,0.5550377878
1.89096768,0.8674975137,0.5880553826,0.5622184168,0.5628840005,0.5574628333,0.5562251918,0.5535746518,0.5516413926
