"LeapfrogAdaptive_time","LeapfrogAdaptive_energyChange"
3471040,-1.387760561e-05
3489600,-4.472367762e-06
3508160,-3.59766401e-06
3526720,-1.26138501e-05
3545280,-4.461586434e-06
3563840,-5.900492024e-06
3582400,-2.64337581e-06
3600960,-1.240498609e-05
3619520,-6.230373697e-07
3638080,-5.695924784e-06
3656640,-1.036250511e-05
3675200,-9.657966941e-06
3693760,-7.582898541e-06
3712320,-9.69454884e-07
3730880,-1.568540237e-05
3749440,-2.124918624e-06
3768000,-6.152713777e-06
3786560,-8.915843537e-06
3805120,-8.154363707e-06
3823680,-4.955913872e-06
3842240,-1.773890162e-06
3860800,-1.375592568e-05
3879360,-3.951821005e-06
3897920,-7.74203674e-06
3916480,-7.120371549e-06
3935040,-1.324555927e-05
3953600,-6.534196864e-06
3972160,-2.60452277e-06
3990720,-1.328679409e-05
4009280,-2.019388348e-06
4027840,-6.104717998e-06
4046400,-4.337938118e-06
4064960,-1.23866981e-05
4083520,-1.646602718e-06
4102080,-4.77742306e-06
4120640,-1.209928224e-05
4139200,-7.352845522e-06
4157760,-8.015811763e-06
4176320,-3.049901778e-06
4194880,-1.377702357e-05
4213440,-3.823239505e-06
4232000,-4.100374964e-06
4250560,-1.009113186e-05
4269120,-5.987253522e-06
4287680,-4.460479895e-06
4306240,-8.256322948e-07
4324800,-1.311004822e-05
4343360,-1.29639453e-06
4361920,-6.557965767e-06
4380480,-9.464226865e-06
4399040,-9.998971541e-06
4417600,-7.604291039e-06
4436160,-7.234823213e-07
4454720,-1.311876812e-05
4473280,-7.317286863e-07
4491840,-4.463280081e-06
4510400,-7.277039298e-06
4528960,-9.97999837e-06
4547520,-3.337747121e-06
4566080,-2.176554716e-06
4584640,-1.311837807e-05
4603200,-3.534828378e-06
4621760,-7.983895108e-06
4640320,-6.820006578e-06
4658880,-1.178009519e-05
4677440,-5.810799939e-06
4696000,-1.807014186e-06
4714560,-1.21174325e-05
4733120,-3.635186033e-06
4751680,-5.37723552e-06
4770240,-3.565890534e-06
4788800,-1.230716599e-05
4807360,-1.412445188e-06
4825920,-5.412923062e-06
4844480,-1.191371478e-05
4863040,-7.178401039e-06
4881600,-8.034727996e-06
4900160,-3.589145314e-06
4918720,-1.214585164e-05
4937280,-2.424416883e-06
4955840,-3.778130827e-06
4974400,-8.473710136e-06
4992960,-8.193038459e-06
5011520,-3.906362395e-06
5030080,-6.01016332e-07
5048640,-1.357832577e-05
5067200,-1.697412313e-06
5085760,-7.193502481e-06
5104320,-8.702331427e-06
5122880,-8.346891093e-06
5141440,-6.059250229e-06
5160000,-3.379712664e-07
5178560,-1.079685549e-05
5197120,-1.795073643e-06
5215680,-3.511018504e-06
5234240,-5.71228069e-06
5252800,-9.891345019e-06
5271360,-1.977319971e-06
5289920,-2.991123615e-06
5308480,-1.17001389e-05
5327040,-3.399803536e-06
5345600,-6.592987025e-06
5364160,-6.419931276e-06
5382720,-9.284160657e-06
5401280,-3.277020756e-06
5419840,-1.01311244e-07
5438400,-9.691817444e-06
5456960,-4.154226235e-06
5475520,-2.940810714e-06
5494080,-3.085641268e-06
5512640,-1.108237002e-05
5531200,-1.8122688e-06
5549760,-4.155217491e-06
5568320,-1.156388437e-05
5586880,-3.841188586e-06
5605440,-5.815330251e-06
5624000,-4.794230709e-06
5642560,-9.756125041e-06
5661120,-1.279918878e-06
5679680,-1.71431384e-06
5698240,-8.491339624e-06
5716800,-6.510205624e-06
5735360,-4.301667386e-06
5753920,-4.796185784e-07
5772480,-1.221852442e-05
5791040,-1.138814168e-06
5809600,-5.406274506e-06
5828160,-1.012954493e-05
5846720,-6.674413105e-06
5865280,-5.224584556e-06
5883840,-2.180987043e-06
5902400,-1.097239285e-05
5920960,-8.740569382e-07
5939520,-3.638562069e-06
5958080,-5.92437913e-06
5976640,-9.629958503e-06
5995200,-4.099995769e-06
6013760,-1.975016611e-06
6032320,-1.316229648e-05
6050880,-1.011775935e-06
6069440,-5.76582008e-06
6088000,-7.395113959e-06
6106560,-8.154020013e-06
6125120,-3.137278005e-06
6143680,-3.163545601e-07
6162240,-1.004147537e-05
6180800,-4.645689445e-06
6199360,-4.813028446e-06
6217920,-3.476988064e-06
6236480,-1.170277837e-05
6255040,-3.639874538e-06
6273600,-3.242176658e-06
6292160,-1.151918409e-05
6310720,-3.182078041e-06
6329280,-4.688227149e-06
6347840,-5.334655461e-06
6366400,-1.012766894e-05
6384960,-8.778069047e-07
6403520,-2.120603254e-06
6422080,-8.383697135e-06
6440640,-6.628780045e-06
6459200,-5.879409005e-06
6477760,-1.017956858e-06
6496320,-1.298809602e-05
6514880,-2.450150705e-06
6533440,-4.259183841e-06
6552000,-1.079526795e-05
6570560,-5.802051074e-06
6589120,-4.514207746e-06
6607680,-2.464654492e-06
6626240,-1.052756434e-05
6644800,-8.963512346e-07
6663360,-5.289745621e-06
6681920,-6.697481911e-06
6700480,-9.902181521e-06
6719040,-6.508338296e-06
6737600,-8.582778472e-07
6756160,-1.384744167e-05
6774720,-3.62042958e-07
6793280,-5.394004048e-06
6811840,-7.946283991e-06
6830400,-9.704742884e-06
6848960,-3.403496798e-06
6867520,-1.976656148e-06
6886080,-1.066860629e-05
6904640,-4.62066535e-06
6923200,-7.284851601e-06
6941760,-3.882843602e-06
6960320,-1.301616993e-05
6978880,-4.318595564e-06
6997440,-3.28830685e-06
7016000,-1.238778907e-05
7034560,-4.603881882e-06
7053120,-5.212197027e-06
7071680,-3.015856264e-06
7090240,-1.067461707e-05
7108800,-7.25139829e-08
7127360,-5.487914034e-06
7145920,-7.998442531e-06
7164480,-9.248368507e-06
7183040,-6.685663525e-06
7201600,-7.957210065e-07
7220160,-1.299600137e-05
7238720,-7.865640743e-07
7257280,-4.014714088e-06
7275840,-8.215342609e-06
7294400,-7.584278666e-06
7312960,-2.753632354e-06
7331520,-5.021951002e-07
7350080,-1.018076757e-05
7368640,-3.471751845e-06
7387200,-6.136848886e-06
7405760,-5.425519868e-06
7424320,-1.010387255e-05
7442880,-4.551682642e-06
7461440,-7.337604922e-07
7480000,-1.127036177e-05
7498560,-2.455228136e-06
7517120,-3.147586041e-06
7535680,-5.333142044e-06
7554240,-7.889062211e-06
7572800,-9.910000413e-07
7591360,-3.089327399e-06
7609920,-8.368247287e-06
7628480,-5.3450033e-06
7647040,-6.263491521e-06
7665600,-4.329810727e-06
7684160,-1.090793717e-05
7702720,-2.405779713e-06
7721280,-1.022986666e-06
7739840,-9.393384883e-06
7758400,-4.070266527e-06
7776960,-2.691161157e-06
7795520,-1.577342126e-06
7814080,-8.621496189e-06
7832640,-8.606605543e-07
7851200,-4.850716924e-06
7869760,-8.337014228e-06
7888320,-7.024963409e-06
7906880,-4.838937374e-06
7925440,-2.555466e-06
7944000,-1.05800717e-05
7962560,-7.518691998e-08
7981120,-2.099949613e-06
7999680,-6.78826558e-06
8018240,-5.556925706e-06
8036800,-1.677724876e-06
8055360,-1.13722386e-06
8073920,-8.81612774e-06
8092480,-3.06350888e-06
8111040,-4.650215446e-06
8129600,-6.548851758e-06
8148160,-8.380154167e-06
8166720,-2.945260811e-06
8185280,-1.378283312e-06
8203840,-9.224119712e-06
8222400,-1.114370946e-06
8240960,-1.290058824e-06
8259520,-3.666333467e-06
8278080,-6.723680635e-06
8296640,-2.110683705e-07
8315200,-1.859714315e-06
8333760,-9.248328239e-06
8352320,-3.488777309e-06
8370880,-3.385553681e-06
8389440,-5.640922204e-06
8408000,-7.295994536e-06
8426560,-2.08552697e-06
8445120,-1.364418305e-06
8463680,-7.253118101e-06
8482240,-2.102276434e-06
8500800,-1.332569087e-06
8519360,-2.453576493e-06
8537920,-7.632285519e-06
8556480,-1.028180314e-06
8575040,-1.998357511e-06
8593600,-9.050766093e-06
8612160,-3.787252702e-06
8630720,-4.005359894e-06
8649280,-5.864381067e-06
8667840,-8.466415186e-06
8686400,-2.511629297e-06
8704960,-4.342505344e-07
8723520,-6.671319987e-06
8742080,-3.488473129e-06
8760640,-3.007404241e-06
8779200,-1.598228724e-06
8797760,-1.025436399e-05
8816320,-5.581456327e-07
8834880,-3.148320197e-06
8853440,-1.044519337e-05
8872000,-5.771092055e-06
8890560,-5.049229223e-06
8909120,-3.833897952e-06
8927680,-8.840940526e-06
8946240,-7.378302997e-07
8964800,-2.835124069e-06
8983360,-5.921236618e-06
9001920,-7.756093515e-06
9020480,-3.638582544e-06
9039040,-8.990565263e-08
9057600,-1.209311219e-05
9076160,-1.465831622e-06
9094720,-5.051386993e-06
9113280,-8.246221501e-06
9131840,-7.789812044e-06
9150400,-4.296617282e-06
9168960,-3.330470537e-07
9187520,-8.504575505e-06
9206080,-2.836998524e-06
9224640,-4.016280243e-06
9243200,-3.529330986e-06
9261760,-1.067759505e-05
9280320,-2.015862503e-06
9298880,-2.754574166e-06
9317440,-1.176200272e-05
9336000,-3.613334713e-06
9354560,-5.429932091e-06
9373120,-5.198255343e-06
9391680,-7.969480259e-06
9410240,-1.901311831e-06
9428800,-2.050166273e-06
9447360,-7.238759025e-06
9465920,-6.275960896e-06
9484480,-4.271658448e-06
9503040,-1.585789979e-06
9521600,-1.18817584e-05
9540160,-9.467837293e-07
9558720,-4.080883267e-06
9577280,-9.625058924e-06
9595840,-5.47562005e-06
9614400,-4.667094993e-06
9632960,-2.383232806e-06
9651520,-9.11212284e-06
9670080,-7.407144487e-07
9688640,-3.745472887e-06
9707200,-6.172349249e-06
9725760,-9.026164512e-06
9744320,-4.154653959e-06
9762880,-5.145401766e-07
9781440,-1.261537431e-05
9800000,-1.270536535e-06
9818560,-4.811803146e-06
9837120,-7.441352738e-06
9855680,-7.008478671e-06
9874240,-2.948876922e-06
9892800,-1.304613337e-06
9911360,-8.180808323e-06
9929920,-4.907037334e-06
9948480,-5.104937569e-06
9967040,-3.888313546e-06
9985600,-1.199555357e-05
10004160,-2.402741253e-06
10022720,-2.699648603e-06
10041280,-1.079686763e-05
10059840,-3.440738847e-06
10078400,-4.724957323e-06
10096960,-3.085614514e-06
10115520,-7.884826719e-06
10134080,-4.823274903e-07
10152640,-3.061922004e-06
10171200,-7.171229866e-06
10189760,-7.997727251e-06
10208320,-3.527915577e-06
10226880,-1.02273134e-06
10245440,-1.097872793e-05
10264000,-9.265592588e-09
10282560,-3.471906595e-06
10301120,-7.748278047e-06
10319680,-4.536931364e-06
10338240,-2.072083712e-06
10356800,-8.254589899e-07
10375360,-7.339615893e-06
10393920,-3.50045013e-06
10412480,-3.056811693e-06
10431040,-5.205246056e-06
10449600,-8.275350144e-06
10468160,-2.627183581e-06
10486720,-3.125069253e-07
10505280,-9.333336328e-06
10523840,-4.564375858e-08
10542400,-1.769295607e-06
10560960,-5.250436764e-06
10579520,-4.615412615e-06
10598080,-5.079696913e-08
10616640,-1.429204487e-07
10635200,-7.824808178e-06
10653760,-3.74681653e-06
10672320,-2.677754157e-06
10690880,-4.797524516e-06
10709440,-7.957550907e-06
10728000,-2.838404936e-06
10746560,-3.801459626e-07
10765120,-9.009598899e-06
10783680,-5.82559361e-07
10802240,-1.446530685e-06
10820800,-4.689586192e-06
10839360,-6.32218123e-06
10857920,-1.812434607e-07
10876480,-6.754587758e-07
10895040,-8.133615508e-06
10913600,-4.610491452e-06
10932160,-4.096141511e-06
10950720,-4.602132628e-06
10969280,-9.703872532e-06
10987840,-3.482391713e-06
11006400,-1.827845718e-07
11024960,-8.039014558e-06
11043520,-2.429849767e-06
11062080,-1.96922845e-06
11080640,-2.6484399e-06
11099200,-8.854674289e-06
11117760,-7.058832712e-07
11136320,-2.388926059e-06
11154880,-8.518519975e-06
11173440,-6.168241649e-06
11192000,-5.228445277e-06
11210560,-3.156010213e-06
11229120,-8.99431896e-06
11247680,-2.114146142e-06
11266240,-1.360986927e-06
11284800,-6.880620229e-06
11303360,-5.536068543e-06
11321920,-1.702756084e-06
11340480,-1.293169671e-06
11359040,-9.44477859e-06
11377600,-1.889765933e-06
11396160,-4.670226635e-06
11414720,-7.181078621e-06
11433280,-7.172386267e-06
11451840,-5.702010213e-06
11470400,-2.145432794e-06
11488960,-9.371977705e-06
11507520,-1.32661678e-07
11526080,-1.866739431e-06
11544640,-6.141395688e-06
11563200,-7.699701824e-06
11581760,-1.87610825e-06
11600320,-1.222184191e-06
11618880,-1.089209924e-05
11637440,-2.919061289e-06
11656000,-6.329637733e-06
11674560,-6.970457734e-06
11693120,-8.722584158e-06
11711680,-4.472447299e-06
11730240,-1.1401787e-07
11748800,-1.017673748e-05
11767360,-3.435018061e-06
11785920,-3.850956593e-06
11804480,-4.124694813e-06
11823040,-1.085773967e-05
11841600,-1.812903106e-06
11860160,-4.732569286e-06
11878720,-1.11843454e-05
11897280,-5.387662586e-06
11915840,-7.416483317e-06
11934400,-4.173482032e-06
11952960,-1.117548622e-05
11971520,-1.945433126e-06
11990080,-2.905943632e-06
12008640,-8.41500531e-06
12027200,-7.366015533e-06
12045760,-4.222532904e-06
12064320,-7.763056767e-07
12082880,-1.296207132e-05
12101440,-9.013295345e-07
12120000,-7.136520612e-06
12138560,-9.190682256e-06
12157120,-8.25879263e-06
12175680,-5.705045857e-06
12194240,-1.686597657e-07
12212800,-1.074375767e-05
12231360,-2.718773543e-06
12249920,-4.403410339e-06
12268480,-4.719522572e-06
12287040,-1.117984675e-05
12305600,-2.549255867e-06
12324160,-3.957581012e-06
12342720,-1.184059908e-05
12361280,-3.451755964e-06
12379840,-6.988920021e-06
12398400,-5.314321642e-06
12416960,-9.7203967e-06
12435520,-2.338074055e-06
12454080,-1.367995619e-06
12472640,-9.285264909e-06
12491200,-6.007520051e-06
12509760,-3.742910907e-06
12528320,-9.386370385e-07
12546880,-1.154999195e-05
12565440,-1.059715229e-06
12584000,-5.27969921e-06
12602560,-1.04024594e-05
12621120,-5.444983679e-06
12639680,-4.809596641e-06
12658240,-3.583745809e-06
12676800,-9.903979181e-06
12695360,-7.684744355e-07
12713920,-2.686432535e-06
12732480,-6.701052439e-06
12751040,-8.057638868e-06
12769600,-4.241246882e-06
12788160,-9.368389823e-07
12806720,-1.225550489e-05
12825280,-9.054929239e-08
12843840,-5.253055382e-06
12862400,-8.431280283e-06
12880960,-7.265107689e-06
12899520,-3.433360862e-06
12918080,-8.592317763e-07
12936640,-1.003617504e-05
12955200,-2.836333724e-06
12973760,-4.148509045e-06
12992320,-4.189703295e-06
13010880,-1.012129414e-05
13029440,-3.488797996e-06
13048000,-3.051931605e-06
13066560,-1.240958502e-05
13085120,-2.607013084e-06
13103680,-4.977033821e-06
13122240,-6.029806567e-06
13140800,-9.009579414e-06
13159360,-1.267935439e-06
13177920,-1.733389269e-06
13196480,-8.144670131e-06
13215040,-5.807087407e-06
13233600,-4.876847066e-06
13252160,-1.814554995e-06
13270720,-1.199585519e-05
13289280,-2.264471254e-06
13307840,-3.200162058e-06
13326400,-1.005247197e-05
13344960,-4.216107075e-06
13363520,-3.393938363e-06
13382080,-2.944507622e-06
13400640,-9.307357655e-06
13419200,-7.883279991e-07
13437760,-2.86800837e-06
13456320,-6.639339452e-06
13474880,-7.496261481e-06
13493440,-4.613948406e-06
13512000,-5.324438708e-07
13530560,-1.15107582e-05
13549120,-1.020835609e-06
13567680,-2.830807651e-06
13586240,-9.127937143e-06
13604800,-6.250815807e-06
13623360,-2.510232951e-06
13641920,-1.961187956e-06
13660480,-9.247741227e-06
13679040,-1.896457339e-06
13697600,-4.750985666e-06
13716160,-5.680080987e-06
13734720,-9.656445487e-06
13753280,-5.50302535e-06
13771840,-4.107033988e-07
13790400,-1.264630218e-05
13808960,-4.838238826e-07
13827520,-3.46429752e-06
13846080,-7.338250298e-06
13864640,-8.029330884e-06
13883200,-3.010890949e-06
13901760,-1.850579357e-06
13920320,-1.015438445e-05
13938880,-4.1725521e-06
13957440,-6.991326018e-06
13976000,-5.204594592e-06
13994560,-1.218458779e-05
14013120,-4.428819569e-06
14031680,-2.008640136e-06
14050240,-1.222462952e-05
14068800,-3.876058346e-06
14087360,-5.128312645e-06
14105920,-3.757475349e-06
14124480,-1.041179941e-05
14143040,-1.063084882e-06
14161600,-5.444662283e-06
14180160,-9.57814372e-06
14198720,-8.250322086e-06
14217280,-7.531199347e-06
14235840,-2.388262721e-06
14254400,-1.40461363e-05
14272960,-1.810477475e-06
14291520,-4.038726722e-06
14310080,-9.460547656e-06
14328640,-7.00198787e-06
14347200,-4.222635372e-06
14365760,-1.056366019e-06
14384320,-1.171776474e-05
14402880,-2.489852489e-06
14421440,-7.165254712e-06
14440000,-8.083135409e-06
14458560,-1.092022506e-05
14477120,-5.777877383e-06
14495680,-3.489701601e-07
14514240,-1.331640301e-05
14532800,-1.639090513e-06
14551360,-4.785660191e-06
14569920,-5.968281323e-06
14588480,-1.006092733e-05
14607040,-2.611341558e-06
14625600,-3.913217564e-06
14644160,-1.184322301e-05
14662720,-4.964893894e-06
14681280,-7.791691446e-06
14699840,-5.449784402e-06
14718400,-1.271549682e-05
14736960,-4.237286661e-06
14755520,-1.97347691e-06
14774080,-1.178457174e-05
14792640,-4.235841675e-06
14811200,-5.201002412e-06
14829760,-1.291126091e-06
14848320,-1.196127021e-05
14866880,-1.187152367e-06
14885440,-6.870694396e-06
14904000,-1.15032888e-05
14922560,-8.548935409e-06
14941120,-7.481025171e-06
14959680,-2.761720019e-06
14978240,-1.414154769e-05
14996800,-1.369624303e-06
15015360,-4.898802847e-06
15033920,-8.057656523e-06
15052480,-8.432386721e-06
15071040,-5.165982079e-06
15089600,-2.378497805e-06
15108160,-1.437626056e-05
15126720,-2.561023258e-06
15145280,-7.988986642e-06
15163840,-8.502629758e-06
15182400,-1.215203106e-05
15200960,-5.981047982e-06
15219520,-1.29580555e-06
15238080,-1.283081403e-05
15256640,-2.549395216e-06
15275200,-5.678448562e-06
15293760,-3.12720695e-06
15312320,-1.207732873e-05
15330880,-2.204150964e-06
15349440,-5.601610182e-06
15368000,-1.326073063e-05
15386560,-6.403562416e-06
15405120,-7.569190567e-06
15423680,-4.923666708e-06
15442240,-1.277917764e-05
15460800,-2.79527019e-06
15479360,-3.370599115e-06
15497920,-8.912482546e-06
15516480,-6.561986198e-06
15535040,-4.902873147e-06
15553600,-3.170158999e-09
15572160,-1.364972389e-05
15590720,-2.587703384e-07
15609280,-5.840079847e-06
15627840,-1.029354139e-05
15646400,-8.261523986e-06
15664960,-6.068720313e-06
15683520,-1.662907344e-06
15702080,-1.202030172e-05
15720640,-2.774872572e-07
15739200,-4.311717977e-06
15757760,-6.343119659e-06
15776320,-9.413297201e-06
15794880,-4.187308664e-06
15813440,-2.402907599e-06
15832000,-1.375319505e-05
15850560,-2.198726004e-06
15869120,-6.69404736e-06
15887680,-8.686300267e-06
15906240,-1.015408378e-05
15924800,-4.831641161e-06
15943360,-4.739814143e-07
15961920,-1.047754508e-05
15980480,-3.169465448e-06
15999040,-5.884199268e-06
16017600,-3.419646101e-06
16036160,-1.312554868e-05
16054720,-3.238922347e-06
16073280,-3.980259735e-06
16091840,-1.396709072e-05
16110400,-5.037174059e-06
16128960,-6.854345573e-06
16147520,-4.853287323e-06
16166080,-1.092705186e-05
16184640,-2.819426329e-06
16203200,-3.918743972e-06
16221760,-8.705167933e-06
16240320,-7.537379115e-06
16258880,-5.384378829e-06
16277440,-7.473616301e-07
16296000,-1.467354658e-05
16314560,-1.953952717e-07
16333120,-6.041883115e-06
16351680,-1.09213783e-05
16370240,-7.762882405e-06
16388800,-6.101097583e-06
16407360,-1.263464774e-06
16425920,-1.087860043e-05
16444480,-1.311944097e-06
16463040,-4.896908817e-06
16481600,-6.118482658e-06
16500160,-1.112151178e-05
16518720,-4.148048661e-06
16537280,-1.626038e-06
16555840,-1.414243337e-05
16574400,-1.635545563e-06
16592960,-5.815719095e-06
16611520,-7.499686297e-06
16630080,-8.426100027e-06
16648640,-3.660723694e-06
16667200,-1.61769329e-06
16685760,-1.002229515e-05
16704320,-4.520576325e-06
16722880,-5.341622195e-06
16741440,-4.31590039e-06
16760000,-1.243858867e-05
16778560,-3.431806061e-06
16797120,-3.219221188e-06
16815680,-1.264283964e-05
16834240,-3.11001331e-06
16852800,-6.007220313e-06
16871360,-4.957814638e-06
16889920,-9.899385678e-06
16908480,-1.860328778e-06
16927040,-3.289020707e-06
16945600,-9.606086135e-06
16964160,-7.473245264e-06
16982720,-6.186230226e-06
17001280,-2.071343215e-06
17019840,-1.44632116e-05
17038400,-2.338166335e-06
17056960,-4.582852012e-06
17075520,-1.128205002e-05
17094080,-5.787625232e-06
17112640,-5.480773429e-06
17131200,-7.472224615e-07
17149760,-1.155267882e-05
17168320,-1.255432243e-06
17186880,-6.049824774e-06
17205440,-8.431282946e-06
17224000,-1.161896972e-05
17242560,-5.899067094e-06
17261120,-8.670163419e-07
17279680,-1.486868612e-05
17298240,-3.452122724e-07
17316800,-6.361975707e-06
17335360,-6.98751884e-06
17353920,-8.922599752e-06
17372480,-3.448426022e-06
17391040,-2.206983756e-06
17409600,-1.195176551e-05
17428160,-5.673931023e-06
17446720,-6.663226793e-06
17465280,-4.693618915e-06
17483840,-1.360523757e-05
17502400,-4.860606861e-06
17520960,-3.572176599e-06
17539520,-1.241839988e-05
17558080,-3.023368713e-06
17576640,-5.336495445e-06
17595200,-3.109840423e-06
17613760,-1.102226718e-05
17632320,-3.310158417e-07
17650880,-4.610140692e-06
17669440,-1.017885315e-05
17688000,-8.081137642e-06
17706560,-6.978972505e-06
17725120,-2.015611585e-06
17743680,-1.370134206e-05
17762240,-2.870624615e-06
17780800,-4.548395576e-06
17799360,-9.45222658e-06
17817920,-6.521375849e-06
17836480,-4.591226621e-06
17855040,-5.318773318e-07
17873600,-1.288592349e-05
17892160,-1.887302177e-06
17910720,-6.121562163e-06
17929280,-8.192172131e-06
17947840,-1.089680031e-05
17966400,-6.926166893e-06
17984960,-4.331737919e-07
18003520,-1.380679449e-05
18022080,-1.071816923e-07
18040640,-5.212746858e-06
18059200,-6.652815447e-06
18077760,-1.044894383e-05
18096320,-3.068693337e-06
18114880,-3.503791335e-06
18133440,-1.299014655e-05
18152000,-5.357159583e-06
18170560,-8.529282377e-06
18189120,-5.620748376e-06
18207680,-1.353349748e-05
18226240,-5.37276592e-06
18244800,-3.086353487e-06
18263360,-1.128052076e-05
18281920,-4.568845879e-06
18300480,-5.656994104e-06
18319040,-2.000165561e-06
18337600,-1.335546489e-05
18356160,-2.041616265e-07
18374720,-6.065415473e-06
18393280,-1.081254458e-05
18411840,-9.324470415e-06
18430400,-7.877883349e-06
18448960,-1.003412112e-06
18467520,-1.320315208e-05
18486080,-1.607290706e-06
18504640,-4.951666303e-06
18523200,-7.787950595e-06
