"Leapfrog_time","Leapfrog_energyChange"
5076291,-5.883926079e-06
5094551,-9.823153085e-06
5112811,-1.620688068e-06
5131071,-5.468336251e-06
5149331,-4.400906569e-06
5167591,-1.34540396e-05
5185851,-6.786956236e-06
5204111,-7.956919249e-06
5222371,-9.387886974e-07
5240631,-1.32742111e-05
5258891,-1.053157442e-05
5277151,-3.46567797e-06
5295411,-5.19123518e-06
5313671,-9.400364527e-06
5331931,-1.180588781e-05
5350191,-8.36581803e-07
5368451,-2.971112625e-06
5386711,-3.445735555e-06
5404971,-9.245760396e-06
5423231,-3.386632755e-06
5441491,-3.006665667e-06
5459751,-2.19840129e-06
5478011,-2.699083027e-06
5496271,-2.804643037e-06
5514531,-6.725847287e-06
5532791,-7.273055708e-06
5551051,-1.985222384e-06
5569311,-1.611513103e-06
5587571,-8.27284018e-06
5605831,-1.158040139e-05
5624091,-7.369131094e-07
5642351,-8.06060437e-06
5660611,-6.108717047e-06
5678871,-1.389485771e-05
5697131,-6.029230688e-06
5715391,-8.399765892e-06
5733651,-4.090800275e-07
5751911,-1.338159131e-05
5770171,-8.328075273e-06
5788431,-2.894560088e-06
5806691,-3.126298732e-06
5824951,-8.939281762e-06
5843211,-8.773398526e-06
5861471,-1.351566755e-06
5879731,-1.286126678e-06
5897991,-2.399171599e-06
5916251,-5.732457284e-06
5934511,-2.872918111e-06
5952771,-7.037047496e-06
5971031,-2.967028708e-06
5989291,-6.090341777e-07
6007551,-2.022065615e-06
6025811,-9.42460014e-06
6044071,-8.79862231e-06
6062331,-4.719289667e-06
6080591,-2.726392215e-06
6098851,-1.029471398e-05
6117111,-1.264930665e-05
6135371,-6.038823759e-07
6153631,-8.717442405e-06
6171891,-7.711266251e-06
6190151,-1.320447746e-05
6208411,-4.364245195e-06
6226671,-7.022170833e-06
6244931,-2.03692394e-06
6263191,-1.187694635e-05
6281451,-5.919733142e-06
6299711,-7.231729391e-07
6317971,-7.630407762e-07
6336231,-7.008825578e-06
6354491,-5.511735938e-06
6372751,-3.172371386e-06
6391011,-4.694854256e-06
6409271,-1.406897941e-06
6427531,-2.049247291e-06
6445791,-3.479382128e-06
6464051,-1.03208896e-05
6482311,-3.210642003e-06
6500571,-4.336142552e-06
6518831,-2.43167503e-06
6537091,-1.216972081e-05
6555351,-8.989607209e-06
6573611,-7.055776111e-06
6591871,-2.049813677e-06
6610131,-1.144723833e-05
6628391,-1.198775748e-05
6646651,-1.756525609e-06
6664911,-6.694256936e-06
6683171,-8.234021261e-06
6701431,-1.157743752e-05
6719691,-2.994481617e-06
6737951,-4.260922522e-06
6756211,-2.792588887e-06
6774471,-9.509229322e-06
6792731,-3.992410949e-06
6810991,-2.240142735e-06
6829251,-1.606901989e-06
6847511,-4.326270278e-06
6865771,-2.061828256e-06
6884031,-5.851006911e-06
6902291,-7.455545919e-06
6920551,-2.756841059e-08
6938811,-1.461993915e-06
6957071,-5.781053412e-06
6975331,-1.233090485e-05
6993591,-2.170093438e-06
7011851,-6.718537101e-06
7030111,-3.739386148e-06
7048371,-1.349767471e-05
7066631,-8.088521041e-06
7084891,-7.476056953e-06
7103151,-1.010215755e-06
7121411,-1.160357271e-05
7139671,-1.061230777e-05
7157931,-2.380791714e-06
7176191,-3.792948613e-06
7194451,-8.164536007e-06
7212711,-9.329841237e-06
7230971,-1.886930792e-06
7249231,-3.380811363e-07
7267491,-3.394791303e-06
7285751,-5.73763228e-06
7304011,-2.882134627e-06
7322271,-5.825658253e-06
7340531,-3.535233549e-06
7358791,-6.611458577e-07
7377051,-4.051642855e-07
7395311,-8.759174512e-06
7413571,-8.662949282e-06
7431831,-1.880383105e-06
7450091,-3.571602258e-06
7468351,-8.032015672e-06
7486611,-1.316798443e-05
7504871,-1.184919786e-06
7523131,-7.730854821e-06
7541391,-4.858632189e-06
7559651,-1.398478178e-05
7577911,-5.989799393e-06
7596171,-6.591787901e-06
7614431,-9.685965656e-07
7632691,-1.112275454e-05
7650951,-7.859961612e-06
7669211,-1.618372117e-06
7687471,-2.075455285e-07
7705731,-6.443450532e-06
7723991,-6.516042008e-06
7742251,-2.60600227e-06
7760511,-3.675862863e-06
7778771,-2.897700848e-06
7797031,-1.967638947e-06
7815291,-3.068594873e-06
7833551,-8.475895301e-06
7851811,-4.926203635e-06
7870071,-2.695020426e-06
7888331,-1.381808986e-07
7906591,-1.115298923e-05
7924851,-9.146883525e-06
7943111,-3.933400132e-06
7961371,-4.397902555e-06
7979631,-1.034749117e-05
7997891,-1.267679022e-05
8016151,-2.234409158e-07
8034411,-6.778647431e-06
8052671,-6.014759361e-06
8070931,-1.265799866e-05
8089191,-3.605166827e-06
8107451,-3.694354943e-06
8125711,-2.172834751e-06
8143971,-9.554552998e-06
8162231,-5.356378314e-06
8180491,-4.844243168e-07
8198751,-2.564227006e-06
8217011,-4.515429169e-06
8235271,-3.582275931e-06
8253531,-3.875427114e-06
8271791,-7.261644962e-06
8290051,-2.159679314e-06
8308311,-1.820163544e-06
8326571,-4.538135201e-06
8344831,-1.087608779e-05
8363091,-4.924201054e-06
8381351,-6.038544169e-06
8399611,-1.748408939e-06
8417871,-1.26682375e-05
8436131,-8.429381066e-06
8454391,-5.074193209e-06
8472651,-3.278522811e-06
8490911,-1.110964807e-05
8509171,-1.08922168e-05
8527431,-9.463419154e-07
8545691,-4.489006707e-06
8563951,-6.600307503e-06
8582211,-1.084101179e-05
8600471,-1.612156335e-06
8618731,-4.350619365e-07
8636991,-2.981059923e-06
8655251,-7.217660352e-06
8673511,-2.726240621e-06
8691771,-4.000928258e-06
8710031,-5.062955778e-06
8728291,-1.392781285e-06
8746551,-1.039375231e-06
8764811,-6.366649855e-06
8783071,-9.414041172e-06
8801331,-2.849195921e-07
8819591,-3.538655071e-06
8837851,-6.628356448e-06
8856111,-1.174180406e-05
8874371,-4.077516351e-06
8892631,-7.600495311e-06
8910891,-3.372551836e-06
8929151,-1.311800902e-05
8947411,-7.525182695e-06
8965671,-5.456735927e-06
8983931,-1.424728191e-06
9002191,-1.138609207e-05
9020451,-8.19141891e-06
9038711,-1.197696267e-06
9056971,-1.196607715e-06
9075231,-6.796786081e-06
9093491,-7.428517927e-06
9111751,-1.144711759e-06
9130011,-3.43425447e-06
9148271,-2.994677161e-06
9166531,-3.833576395e-06
9184791,-1.913698346e-06
9203051,-7.373630349e-06
9221311,-5.848096936e-06
9239571,-1.280179727e-06
9257831,-7.303845397e-08
9276091,-8.301086174e-06
9294351,-1.055438912e-05
9312611,-1.628067425e-06
9330871,-4.511419007e-06
9349131,-8.430540883e-06
9367391,-1.251454374e-05
9385651,-2.235168233e-06
9403911,-7.637974615e-06
9422171,-5.663431578e-06
9440431,-1.227538199e-05
9458691,-5.097310482e-06
9476951,-4.149314381e-06
9495211,-1.451119698e-06
9513471,-1.000466064e-05
9531731,-5.367240104e-06
9549991,-4.877489297e-07
9568251,-1.480357346e-06
9586511,-5.619731849e-06
9604771,-4.261034562e-06
9623031,-2.37123451e-06
9641291,-6.345332098e-06
9659551,-2.925335495e-06
9677811,-5.109081207e-07
9696071,-1.740509926e-06
9714331,-1.012899363e-05
9732591,-6.013228593e-06
9750851,-3.938214635e-06
9769111,-3.045950388e-07
9787371,-1.078224686e-05
9805631,-1.009780131e-05
9823891,-4.210059924e-06
9842151,-3.282673195e-06
9860411,-9.810564215e-06
9878671,-1.146154055e-05
9896931,-5.040069096e-07
9915191,-5.133916952e-06
9933451,-6.491182774e-06
9951711,-1.036193845e-05
9969971,-3.365110429e-06
9988231,-1.90252569e-06
10006491,-3.35420778e-06
10024751,-8.315326943e-06
10043011,-2.992198418e-06
10061271,-2.470518402e-06
10079531,-4.050791762e-06
10097791,-4.200750529e-06
10116051,-7.042170371e-07
10134311,-4.742547796e-06
10152571,-8.882393319e-06
10170831,-1.950233782e-06
10189091,-2.634183421e-06
10207351,-3.771916118e-06
10225611,-1.190694848e-05
10243871,-4.506475142e-06
10262131,-5.630865704e-06
10280391,-1.836609136e-06
10298651,-1.17768745e-05
10316911,-8.671416299e-06
10335171,-5.101630102e-06
10353431,-1.350935199e-06
10371691,-9.92946398e-06
10389951,-1.002168686e-05
10408211,-1.078116518e-06
10426471,-2.17163727e-06
10444731,-7.295600029e-06
10462991,-8.165584313e-06
10481251,-1.530079236e-06
10499511,-1.260252094e-06
10517771,-4.866853495e-06
10536031,-4.837508925e-06
10554291,-1.617508106e-06
10572551,-5.807794119e-06
10590811,-5.766263034e-06
10609071,-1.468162958e-06
10627331,-9.41608085e-07
10645591,-7.381553149e-06
10663851,-9.42601851e-06
10682111,-7.474779589e-07
10700371,-3.906830884e-06
10718631,-5.950812833e-06
10736891,-1.256872379e-05
10755151,-2.8853246e-06
10773411,-6.376897552e-06
10791671,-3.37262113e-06
10809931,-1.257968085e-05
10828191,-6.326889285e-06
10846451,-4.983755842e-06
10864711,-1.184360683e-06
10882971,-9.589674249e-06
10901231,-6.947890311e-06
10919491,-1.200757715e-06
10937751,-1.574556429e-06
10956011,-6.532993897e-06
10974271,-5.254866426e-06
10992531,-1.796627835e-06
11010791,-4.249583501e-06
11029051,-4.774865628e-06
11047311,-1.745234982e-06
11065571,-1.785664801e-06
11083831,-7.961921685e-06
11102091,-6.747732859e-06
11120351,-1.124348197e-06
11138611,-1.439898461e-06
11156871,-9.826502671e-06
11175131,-9.722581195e-06
11193391,-1.358659733e-06
11211651,-4.262561971e-06
11229911,-8.712271077e-06
11248171,-1.201112647e-05
11266431,-5.8331053e-07
11284691,-4.968381726e-06
11302951,-5.26685328e-06
11321211,-1.144033954e-05
11339471,-3.527923384e-06
11357731,-2.769113462e-06
11375991,-3.041341934e-06
11394251,-8.423590138e-06
11412511,-4.576036724e-06
11430771,-1.245227862e-07
11449031,-3.970866437e-06
11467291,-5.076988789e-06
11485551,-2.590589401e-06
11503811,-2.605919806e-06
11522071,-7.297584966e-06
11540331,-4.34601777e-06
11558591,-1.776058338e-06
11576851,-2.954103442e-06
11595111,-1.0158291e-05
11613371,-6.165423947e-06
11631631,-4.135300706e-06
11649891,-7.080786908e-07
11668151,-1.162914587e-05
11686411,-8.242828201e-06
11704671,-3.111614174e-06
11722931,-2.656367042e-06
11741191,-9.895735893e-06
11759451,-1.046164352e-05
11777711,-3.954529333e-07
11795971,-2.832112554e-06
11814231,-6.218643774e-06
11832491,-1.00587995e-05
11850751,-1.129264968e-06
11869011,-1.670510865e-07
11887271,-4.645245185e-06
11905531,-6.91098567e-06
11923791,-1.845775465e-06
11942051,-2.84865087e-06
11960311,-6.082724121e-06
11978571,-2.499280635e-06
11996831,-2.697553004e-07
12015091,-5.196678947e-06
12033351,-9.185874154e-06
12051611,-2.108206344e-06
12069871,-3.552353898e-06
12088131,-5.338503684e-06
12106391,-1.070796334e-05
12124651,-4.895790079e-06
12142911,-5.715037633e-06
12161171,-2.732541546e-06
12179431,-1.211206143e-05
12197691,-7.109498814e-06
12215951,-4.278704595e-06
12234211,-6.814439068e-07
12252471,-1.097082673e-05
12270731,-7.950543053e-06
12288991,-1.478857892e-06
12307251,-5.820380185e-08
12325511,-7.242441593e-06
12343771,-7.098540363e-06
12362031,-3.086333526e-07
12380291,-3.517064939e-06
12398551,-4.645466929e-06
12416811,-4.001066845e-06
12435071,-1.189652849e-06
12453331,-6.177783257e-06
12471591,-6.562698743e-06
12489851,-1.325453921e-07
12508111,-3.796769994e-07
12526371,-7.051845866e-06
12544631,-9.930542168e-06
12562891,-1.525737468e-07
12581151,-4.087227135e-06
12599411,-7.503592618e-06
12617671,-1.154411974e-05
12635931,-2.572873642e-06
12654191,-6.618071667e-06
12672451,-5.323713556e-06
12690711,-1.187757017e-05
12708971,-4.592238917e-06
12727231,-3.707644738e-06
12745491,-2.195241532e-06
12763751,-1.002991043e-05
12782011,-4.847650071e-06
12800271,-1.754541447e-07
12818531,-2.363135403e-06
12836791,-6.612909798e-06
12855051,-4.526411001e-06
12873311,-1.333050661e-06
12891571,-5.838125358e-06
12909831,-4.187412787e-06
12928091,-1.414468414e-06
12946351,-1.228387772e-06
12964611,-9.168490343e-06
12982871,-6.606284294e-06
13001131,-2.699928117e-06
13019391,-1.280077498e-08
13037651,-9.722601627e-06
13055911,-9.673926183e-06
13074171,-3.237174684e-06
13092431,-2.771315832e-06
13110691,-9.432592549e-06
13128951,-1.065525849e-05
13147211,-2.623791883e-07
13165471,-4.85910632e-06
13183731,-6.873241114e-06
13201991,-1.021768053e-05
13220251,-2.861652288e-06
13238511,-2.199764334e-06
13256771,-3.833073385e-06
13275031,-8.76425331e-06
13293291,-2.700130372e-06
13311551,-1.541577739e-06
13329811,-4.267896937e-06
13348071,-5.349121268e-06
13366331,-1.173171692e-06
13384591,-3.643344803e-06
13402851,-8.422812205e-06
13421111,-2.831605887e-06
13439371,-1.572622102e-06
13457631,-3.385515193e-06
13475891,-1.117213732e-05
13494151,-4.646992273e-06
13512411,-4.575274102e-06
13530671,-2.172422171e-06
13548931,-1.119397577e-05
13567191,-8.424403337e-06
13585451,-4.933312949e-06
13603711,-9.762923552e-07
13621971,-1.002974644e-05
13640231,-9.763293032e-06
13658491,-1.311492634e-06
13676751,-2.478031534e-06
13695011,-7.823232978e-06
13713271,-8.211370839e-06
13731531,-9.744586418e-07
13749791,-3.756819381e-07
13768051,-5.246525018e-06
13786311,-5.943391106e-06
13804571,-1.277289264e-06
13822831,-4.82615986e-06
13841091,-5.208783439e-06
13859351,-2.444397198e-06
13877611,-4.37936915e-07
13895871,-6.832896303e-06
13914131,-9.000415063e-06
13932391,-1.033168319e-06
13950651,-3.038168888e-06
13968911,-5.60792554e-06
13987171,-1.215379251e-05
14005431,-2.949884013e-06
14023691,-5.794624108e-06
14041951,-3.895694301e-06
14060211,-1.254127404e-05
14078471,-6.290259443e-06
14096731,-5.6439285e-06
14114991,-1.583649845e-06
14133251,-1.02393177e-05
14151511,-7.228272341e-06
14169771,-1.651173764e-06
14188031,-8.200456942e-07
14206291,-7.253631776e-06
14224551,-5.632349508e-06
14242811,-1.450324287e-06
14261071,-3.291553519e-06
14279331,-4.75581585e-06
14297591,-2.707661989e-06
14315851,-1.607434786e-06
14334111,-7.277124508e-06
14352371,-5.876794299e-06
14370631,-3.835903769e-07
14388891,-1.035533618e-06
14407151,-9.415878144e-06
14425411,-9.337794498e-06
14443671,-1.626015494e-06
14461931,-3.69875832e-06
14480191,-8.733373159e-06
14498451,-1.22749397e-05
14516711,-1.778940863e-07
14534971,-5.324282181e-06
14553231,-5.787748382e-06
14571491,-1.192226247e-05
14589751,-3.859548798e-06
14608011,-3.57591889e-06
14626271,-3.20457578e-06
14644531,-9.022063439e-06
14662791,-5.171152063e-06
14681051,-4.326713592e-07
14699311,-3.063007791e-06
14717571,-5.972862712e-06
14735831,-3.436436151e-06
14754091,-2.548926232e-06
14772351,-6.161300158e-06
14790611,-3.915399218e-06
14808871,-9.385158153e-07
14827131,-3.038605674e-06
14845391,-1.001327497e-05
14863651,-5.540748304e-06
14881911,-4.07624084e-06
14900171,-5.61610684e-07
14918431,-1.171240119e-05
14936691,-8.070809234e-06
14954951,-3.771346371e-06
14973211,-2.586368351e-06
14991471,-1.033036195e-05
15009731,-1.091302663e-05
15027991,-9.89613197e-07
15046251,-3.816288789e-06
15064511,-6.488259757e-06
15082771,-1.095908964e-05
15101031,-1.801740488e-06
15119291,-1.301865866e-06
15137551,-4.230017453e-06
15155811,-7.645470555e-06
15174071,-2.758300266e-06
15192331,-2.394602134e-06
15210591,-5.324209756e-06
15228851,-3.034750605e-06
15247111,-1.012142614e-06
15265371,-5.432042018e-06
15283631,-8.556394793e-06
15301891,-1.648767249e-06
15320151,-3.197466432e-06
15338411,-5.697426017e-06
15356671,-1.10067787e-05
15374931,-4.291539765e-06
15393191,-6.305233957e-06
15411451,-2.739460998e-06
15429711,-1.273378159e-05
15447971,-7.194217744e-06
15466231,-5.139475388e-06
15484491,-1.533203497e-06
15502751,-1.128479566e-05
15521011,-8.973171929e-06
15539271,-1.738172426e-06
15557531,-1.284392037e-06
15575791,-7.007998103e-06
15594051,-8.24971938e-06
15612311,-6.089436927e-07
15630571,-2.50245707e-06
15648831,-3.9290165e-06
15667091,-4.757727797e-06
15685351,-2.153423384e-06
15703611,-6.03843103e-06
15721871,-5.70718382e-06
15740131,-1.922250206e-07
15758391,-2.943796803e-07
15776651,-7.778908594e-06
15794911,-1.003230208e-05
15813171,-6.193172864e-07
15831431,-4.424302081e-06
15849691,-7.914678665e-06
15867951,-1.207400579e-05
15886211,-2.589022781e-06
15904471,-7.619437801e-06
15922731,-5.162151299e-06
15940991,-1.289436931e-05
15959251,-5.203340091e-06
15977511,-4.825469742e-06
15995771,-5.969981091e-07
16014031,-1.066865682e-05
16032291,-6.089920293e-06
16050551,-2.883108748e-07
16068811,-9.591295875e-07
16087071,-5.888130334e-06
16105331,-5.475960203e-06
16123591,-1.732437383e-06
16141851,-5.447392962e-06
16160111,-2.944430439e-06
16178371,-1.647226072e-06
16196631,-2.156893494e-06
16214891,-9.272404234e-06
16233151,-6.168614497e-06
16251411,-3.63103844e-06
16269671,-3.531498216e-07
16287931,-1.044900765e-05
16306191,-1.032226366e-05
16324451,-3.866185741e-06
16342711,-3.812162008e-06
16360971,-1.011225465e-05
16379231,-1.173915146e-05
16397491,-8.415677719e-07
16415751,-6.582054358e-06
16434011,-6.410794174e-06
16452271,-1.140989905e-05
16470531,-3.89691185e-06
16488791,-2.717894405e-06
16507051,-2.022225185e-06
16525311,-9.150738453e-06
16543571,-3.718511747e-06
16561831,-1.87484568e-06
16580091,-2.920950507e-06
16598351,-4.243896844e-06
16616611,-2.24305965e-06
16634871,-4.115349035e-06
16653131,-8.424422657e-06
16671391,-1.169689317e-06
16689651,-1.965461076e-06
16707911,-3.898181932e-06
16726171,-1.198876605e-05
16744431,-4.928324517e-06
16762691,-6.2350329e-06
16780951,-1.84258708e-06
16799211,-1.193927378e-05
16817471,-9.472601228e-06
16835731,-5.456551729e-06
16853991,-2.576306383e-06
16872251,-1.065178736e-05
16890511,-1.106165438e-05
16908771,-4.075667488e-07
16927031,-4.462210819e-06
16945291,-7.022832152e-06
16963551,-9.406248563e-06
16981811,-2.432077442e-06
17000071,-3.988579287e-07
17018331,-3.164050607e-06
17036591,-6.135617911e-06
17054851,-2.147779059e-06
17073111,-5.59080732e-06
17091371,-4.501204849e-06
17109631,-1.03704516e-06
17127891,-3.189939701e-08
17146151,-7.399861765e-06
17164411,-9.896280593e-06
17182671,-5.496496129e-07
17200931,-4.204291989e-06
17219191,-5.894421183e-06
17237451,-1.323802957e-05
17255711,-3.551542209e-06
17273971,-7.911711837e-06
17292231,-3.165597342e-06
17310491,-1.320951476e-05
17328751,-7.992933841e-06
17347011,-6.119004284e-06
17365271,-7.662093377e-07
17383531,-1.036272182e-05
17401791,-8.786791489e-06
17420051,-4.504752314e-07
17438311,-7.135001064e-07
17456571,-6.044218179e-06
17474831,-6.385424836e-06
17493091,-2.747602884e-06
17511351,-3.747991089e-06
17529611,-2.981869547e-06
17547871,-2.555415211e-06
17566131,-2.37011748e-06
17584391,-8.622827128e-06
17602651,-5.686863069e-06
17620911,-2.27548126e-06
17639171,-1.260852241e-06
17657431,-1.023765924e-05
17675691,-1.089236156e-05
17693951,-2.37589329e-06
17712211,-5.606845094e-06
17730471,-8.354820654e-06
17748731,-1.358198683e-05
17766991,-1.445661733e-06
17785251,-7.55052705e-06
17803511,-4.432639418e-06
17821771,-1.276005269e-05
17840031,-5.660709851e-06
17858291,-3.968892443e-06
17876551,-5.939468473e-07
17894811,-8.662299934e-06
17913071,-6.536083198e-06
17931331,-1.069653266e-06
17949591,-2.087651542e-06
17967851,-4.139740863e-06
17986111,-3.667386535e-06
18004371,-3.865423949e-06
18022631,-7.082807065e-06
18040891,-2.643527682e-06
18059151,-1.828750633e-06
18077411,-3.39119127e-06
18095671,-1.15245804e-05
18113931,-6.244279854e-06
18132191,-5.781208417e-06
18150451,-5.367313445e-07
18168711,-1.258595382e-05
18186971,-1.013785008e-05
18205231,-3.915448686e-06
18223491,-5.181136873e-06
18241751,-9.934608367e-06
18260011,-1.256343199e-05
