0.1987639671,0.733466912,0.003812007803
-0.1903754689,0.7669466044,0.02587870845
-0.5339261769,0.6167636104,0.04174812903
-0.7615258964,0.332638316,0.04855108656
-0.8328654282,-0.0197427685,0.04539153554
-0.7344786219,-0.3681001044,0.03298173344
-0.4797002037,-0.6380773946,0.01354914687
-0.1133611477,-0.7596606188,-0.009034442838
0.2825834633,-0.6828522493,-0.02925856951
0.5958549025,-0.4062650996,-0.0409226183
0.7220065063,-0.002095368369,-0.03973539134
0.6221420311,0.4027302212,-0.02610937819
0.3417179481,0.6906736686,-0.004905820587
-0.02709058339,0.799974667,0.01756657459
-0.3896511403,0.7247795448,0.03598757909
-0.6696807552,0.4960696684,0.04678604782
-0.8134242238,0.1664039912,0.04806300318
-0.7897990164,-0.1975011009,0.03945048714
-0.5935419674,-0.5182364464,0.02221493106
-0.2538556812,-0.7137385911,-0.0003888668957
0.1549447057,-0.7149176618,-0.02288673632
0.5169641985,-0.500248651,-0.03847459643
0.7153278155,-0.1272146025,-0.04188244119
0.6940357446,0.2848837293,-0.03242938759
0.478752735,0.6173539334,-0.01391192575
0.1446861401,0.7966522312,0.008057199819
-0.221637368,0.7983450603,0.02822995349
-0.5419213721,0.6341952587,0.04253819078
-0.7521456384,0.3412402524,0.04820651683
-0.8051756307,-0.02303769469,0.04379870174
-0.6766763906,-0.3821266729,0.02951458902
-0.3778977215,-0.6450568679,0.007802192794
0.02790389121,-0.7252967007,-0.01611991727
0.4250730672,-0.5812090676,-0.03505612594
0.6879624206,-0.2535192295,-0.04291810872
0.7453148467,0.1499129133,-0.03795773833
0.6026532801,0.5131145277,-0.02281093657
0.3163217451,0.7539917185,-0.002226119117
-0.03849648576,0.8316212484,0.01884061375
-0.3854234751,0.738791693,0.03604546741
-0.6537290963,0.4952586807,0.04589746922
-0.7824352709,0.1459659185,0.04594831588
-0.7283951843,-0.237419875,0.03526738025
-0.4832339182,-0.5585108932,0.0153327262
-0.09618608196,-0.7156125822,-0.009103883369
0.3210958986,-0.6477701873,-0.03067870974
0.6380840434,-0.3775986103,-0.04267104717
0.7706995855,0.001679459796,-0.04233364688
0.7049513391,0.3805259308,-0.03110030933
0.4772757489,0.671966041,-0.0127232201
0.1487472852,0.8214131448,0.008342375119
-0.2100410207,0.8037553998,0.0277107487
-0.5255399721,0.6204477547,0.041367968
-0.7257796673,0.3010672295,0.04595250513
-0.7498487246,-0.09139211906,0.03938282094
-0.5688591606,-0.4588593974,0.02204322798
-0.2156380219,-0.6874001211,-0.001970308785
0.2058390878,-0.6983565401,-0.02536010485
0.5643015958,-0.4955246955,-0.04098628502
0.765771857,-0.1548351099,-0.04520977835
0.7781292381,0.2240929327,-0.03826834172
0.6176091496,0.5532357009,-0.02282476921
0.3290026742,0.767645119,-0.00264755957
