"LeapfrogAdaptive_time","LeapfrogAdaptive_energyChange"
708800,-4.17302881e-06
710720,-5.034923115e-06
712640,-2.57790849e-06
714560,-7.905980711e-06
716480,-5.426338401e-06
718400,-1.456978574e-05
720320,-3.651654468e-06
722240,-8.475277376e-06
724160,-2.899476736e-06
726080,-3.647212551e-06
728000,-6.843418786e-06
729920,-1.30139211e-06
731840,-9.806114847e-06
733760,-7.531031247e-06
735680,-1.077877026e-05
737600,-4.079528226e-06
739520,-1.063624998e-05
741440,-1.517440722e-06
743360,-1.636853723e-07
745280,-3.626440334e-06
747200,-1.75913972e-06
749120,-1.343454987e-05
751040,-5.201851034e-06
752960,-1.043096839e-05
754880,-5.497076328e-06
756800,-9.895332253e-06
758720,-1.969767698e-06
760640,-2.176018134e-06
762560,-4.850747083e-06
764480,-4.066819591e-06
766400,-1.175382434e-05
768320,-5.489713241e-06
770240,-1.112820186e-05
772160,-5.040343759e-06
774080,-6.835845915e-06
776000,-5.896724022e-07
777920,-8.239687354e-07
779840,-6.436531215e-06
781760,-4.065828459e-06
783680,-1.227869574e-05
785600,-4.947797539e-06
787520,-1.216287867e-05
789440,-4.488990677e-06
791360,-6.160185135e-06
793280,-2.364638571e-06
795200,-2.173843629e-06
797120,-7.933390522e-06
799040,-6.68959463e-06
800960,-1.033006953e-05
802880,-4.398110266e-06
804800,-1.368763097e-05
806720,-4.29549782e-06
808640,-3.583097219e-06
810560,-7.631409087e-07
812480,-1.282772179e-06
814400,-1.039652093e-05
816320,-4.680284067e-06
818240,-1.092303667e-05
820160,-6.827163728e-06
822080,-1.126559711e-05
824000,-1.108905345e-06
825920,-6.517333401e-06
827840,-1.20740135e-06
829760,-3.209734035e-06
831680,-8.862938053e-06
833600,-3.346034124e-06
835520,-1.283343702e-05
837440,-7.062882257e-06
839360,-8.6745981e-06
841280,-1.531885044e-06
843200,-5.966148534e-06
845120,-3.566042995e-06
847040,-2.34189107e-06
848960,-1.009771386e-05
850880,-4.174141014e-06
852800,-1.280824851e-05
854720,-5.869346914e-06
856640,-9.567779411e-06
858560,-1.325693924e-06
860480,-3.999633856e-06
862400,-4.105771414e-06
864320,-3.477044335e-06
866240,-8.916639448e-06
868160,-5.542669505e-06
870080,-1.370051168e-05
872000,-5.045614409e-06
873920,-7.902070139e-06
875840,-2.818918099e-06
877760,-3.724716946e-06
879680,-7.672456725e-06
881600,-1.577063229e-06
883520,-9.159174203e-06
885440,-7.470757922e-06
887360,-1.315833961e-05
889280,-2.034963002e-06
891200,-9.526704162e-06
893120,-2.687632624e-06
895040,-5.643929755e-08
896960,-6.110497603e-06
898880,-1.672166578e-06
900800,-1.146201848e-05
902720,-7.085681077e-06
904640,-1.012633081e-05
906560,-4.534317342e-06
908480,-8.992658036e-06
910400,-1.31523735e-06
912320,-1.159733406e-06
914240,-5.440480941e-06
916160,-4.03387054e-06
918080,-1.298624836e-05
920000,-4.558069429e-06
921920,-1.110217643e-05
923840,-5.191602554e-06
925760,-7.42592439e-06
927680,-2.019134688e-06
929600,-2.647629825e-07
931520,-5.888429823e-06
933440,-4.452863873e-06
935360,-1.35003909e-05
937280,-5.583141609e-06
939200,-1.012019774e-05
941120,-4.698477774e-06
943040,-7.412193843e-06
944960,-3.125289227e-06
946880,-3.009880741e-07
948800,-6.934316939e-06
950720,-5.696974562e-06
952640,-1.197571471e-05
954560,-4.26252728e-06
956480,-1.24040577e-05
958400,-4.455345316e-06
960320,-3.057682611e-06
962240,-1.692399773e-06
964160,-1.571603406e-06
966080,-1.034772433e-05
968000,-6.141533895e-06
969920,-9.420471829e-06
971840,-5.552532663e-06
973760,-1.330972262e-05
975680,-8.723696525e-07
977600,-3.936849544e-06
979520,-1.556471701e-06
981440,-1.207819876e-06
983360,-1.084157384e-05
985280,-4.098365233e-06
987200,-1.189113642e-05
989120,-6.845176755e-06
991040,-9.278801024e-06
992960,-1.843523598e-06
994880,-4.717105201e-06
996800,-3.353189346e-06
998720,-3.264673457e-06
1000640,-9.882081508e-06
1002560,-4.978036337e-06
1004480,-1.290753247e-05
1006400,-5.85287154e-06
1008320,-9.343907451e-06
1010240,-5.664745751e-07
1012160,-5.012653064e-06
1014080,-4.285268881e-06
1016000,-3.897763143e-06
1017920,-1.035787777e-05
1019840,-3.761745798e-06
1021760,-1.382862926e-05
1023680,-6.591215803e-06
1025600,-6.644176706e-06
1027520,-1.119494113e-06
1029440,-4.534912068e-06
1031360,-6.17239981e-06
1033280,-4.241276447e-06
1035200,-8.739260401e-06
1037120,-6.154548053e-06
1039040,-1.387860179e-05
1040960,-2.828180237e-06
1042880,-8.396602329e-06
1044800,-2.256960012e-06
1046720,-5.932135051e-07
1048640,-7.805205807e-06
1050560,-8.803405561e-07
1052480,-1.133440738e-05
1054400,-8.423075474e-06
1056320,-1.086024945e-05
1058240,-3.012461348e-06
1060160,-9.449728795e-06
1062080,-3.417647604e-07
1064000,-8.338757303e-07
1065920,-7.050269231e-06
1067840,-3.212679776e-06
1069760,-1.230366402e-05
1071680,-6.183153035e-06
1073600,-1.183323116e-05
1075520,-3.897771559e-06
1077440,-7.428256635e-06
1079360,-1.084400269e-06
1081280,-2.738815752e-07
1083200,-7.042766831e-06
1085120,-4.481525781e-06
1087040,-1.315537762e-05
1088960,-6.071115162e-06
1090880,-9.834678067e-06
1092800,-4.732601602e-06
1094720,-7.451484096e-06
1096640,-3.513088775e-06
1098560,-4.168156103e-07
1100480,-5.976055372e-06
1102400,-5.447588627e-06
1104320,-1.479111118e-05
1106240,-3.307202173e-06
1108160,-1.07187066e-05
1110080,-5.25678221e-06
1112000,-4.660204454e-06
1113920,-4.294380768e-06
1115840,-9.133633176e-07
1117760,-8.706945925e-06
1119680,-7.431815472e-06
1121600,-1.082024822e-05
1123520,-5.397609909e-06
1125440,-1.229234254e-05
1127360,-2.415116962e-06
1129280,-2.592702255e-06
1131200,-2.032183676e-06
1133120,-1.230008416e-06
1135040,-1.188667186e-05
1136960,-4.469050424e-06
1138880,-1.156618467e-05
1140800,-6.40711537e-06
1142720,-1.1427804e-05
1144640,-5.723776267e-07
1146560,-3.890418816e-06
1148480,-3.016756587e-06
1150400,-2.435863022e-06
1152320,-1.142276702e-05
1154240,-5.813505602e-06
1156160,-1.102642087e-05
1158080,-6.054744108e-06
1160000,-1.016099913e-05
1161920,-8.630035432e-07
1163840,-2.750845592e-06
1165760,-3.761620932e-06
1167680,-3.054434392e-06
1169600,-1.167777547e-05
1171520,-4.204601987e-06
1173440,-1.305826902e-05
1175360,-6.247172777e-06
1177280,-7.12374478e-06
1179200,-1.43734719e-07
1181120,-4.793826018e-06
1183040,-6.318290625e-06
1184960,-5.97968511e-06
1186880,-8.960740819e-06
1188800,-4.933910541e-06
1190720,-1.498736186e-05
1192640,-4.521039372e-06
1194560,-5.43314533e-06
1196480,-1.152755325e-06
1198400,-2.562249334e-06
1200320,-8.6793827e-06
1202240,-3.120152772e-06
1204160,-1.086581131e-05
1206080,-7.083984512e-06
1208000,-1.214439734e-05
1209920,-3.091570752e-06
1211840,-8.430024933e-06
1213760,-3.897689342e-07
1215680,-1.142857294e-06
1217600,-7.113435677e-06
1219520,-3.321093118e-06
1221440,-1.205294347e-05
1223360,-7.081300359e-06
1225280,-1.102318655e-05
1227200,-3.072376655e-06
1229120,-7.914051875e-06
1231040,-1.005807427e-06
1232960,-4.917626742e-07
1234880,-8.887926344e-06
1236800,-2.742985046e-06
1238720,-1.270195244e-05
1240640,-7.153322849e-06
1242560,-1.010422405e-05
1244480,-2.62714655e-06
1246400,-7.035320274e-06
1248320,-1.985924725e-06
1250240,-2.755874005e-06
1252160,-6.838497919e-06
1254080,-4.91722324e-06
1256000,-1.404323672e-05
1257920,-5.074745466e-06
1259840,-9.292928449e-06
1261760,-4.583504763e-06
1263680,-5.281772724e-06
1265600,-5.961062879e-06
1267520,-8.31052604e-07
1269440,-8.40300313e-06
1271360,-7.512848814e-06
1273280,-1.291365223e-05
1275200,-3.181738044e-06
1277120,-1.179518684e-05
1279040,-4.177683396e-06
1280960,-2.011024243e-06
1282880,-3.731707281e-06
1284800,-7.653569356e-07
1286720,-1.008520406e-05
1288640,-6.468247269e-06
1290560,-1.189801026e-05
1292480,-5.656319216e-06
1294400,-1.05239276e-05
1296320,-1.092111817e-06
1298240,-4.025355497e-06
1300160,-4.094980915e-06
1302080,-2.38116412e-06
1304000,-1.141837446e-05
1305920,-5.456122661e-06
1307840,-1.137682109e-05
1309760,-5.944498061e-06
1311680,-1.00114882e-05
1313600,-2.441351148e-07
1315520,-1.435841574e-06
1317440,-3.225582517e-06
1319360,-2.956740871e-06
1321280,-1.338614445e-05
1323200,-4.83187119e-06
1325120,-1.086346612e-05
1327040,-6.348112467e-06
1328960,-9.514500862e-06
1330880,-2.058154741e-06
1332800,-3.165648476e-06
1334720,-5.303533094e-06
1336640,-5.504315697e-06
1338560,-1.092288649e-05
1340480,-4.745507013e-06
1342400,-1.393816496e-05
1344320,-5.768796909e-06
1346240,-5.06688911e-06
1348160,-1.186773847e-06
1350080,-2.780434857e-06
1352000,-8.802240285e-06
1353920,-4.490834349e-06
1355840,-1.021189872e-05
1357760,-6.470968969e-06
1359680,-1.432823355e-05
1361600,-2.417007829e-06
1363520,-7.286063541e-06
1365440,-3.087432492e-08
1367360,-6.897599008e-07
1369280,-8.514043311e-06
1371200,-4.441167664e-06
1373120,-1.121197727e-05
1375040,-6.846177956e-06
1376960,-1.146416515e-05
1378880,-3.875960315e-06
1380800,-5.627382004e-06
1382720,-7.998555527e-07
1384640,-4.454869543e-07
1386560,-9.060416284e-06
1388480,-3.890840506e-06
1390400,-1.267704209e-05
1392320,-6.786138623e-06
1394240,-1.116883231e-05
1396160,-1.408330436e-06
1398080,-7.758089559e-06
1400000,-2.312893604e-06
1401920,-3.47988859e-06
1403840,-8.093436809e-06
1405760,-3.428349818e-06
1407680,-1.471972861e-05
1409600,-7.385766846e-06
1411520,-7.91546944e-06
1413440,-3.684696457e-06
1415360,-6.709563122e-06
1417280,-4.843221476e-06
1419200,-2.072567193e-06
1421120,-8.542239792e-06
1423040,-6.275932041e-06
1424960,-1.393626222e-05
1426880,-3.822713279e-06
1428800,-1.132576623e-05
1430720,-3.710380414e-06
1432640,-2.373769004e-06
1434560,-4.51530948e-06
1436480,-7.001769519e-07
1438400,-1.00551881e-05
1440320,-7.647044115e-06
1442240,-1.16006872e-05
1444160,-4.513008815e-06
1446080,-1.05553454e-05
1448000,-2.147735959e-06
1449920,-2.584899885e-06
1451840,-5.852468532e-06
1453760,-1.327908097e-06
1455680,-1.115814993e-05
1457600,-6.508605937e-06
1459520,-1.282684492e-05
1461440,-4.109716134e-06
1463360,-9.589419217e-06
1465280,-1.29307297e-06
1467200,-6.909432285e-07
1469120,-4.490883444e-06
1471040,-3.198195694e-06
1472960,-1.261232632e-05
1474880,-6.423793079e-06
1476800,-1.047184619e-05
1478720,-6.476580891e-06
1480640,-9.660260045e-06
1482560,-2.526596859e-06
1484480,-2.381099047e-06
1486400,-4.88936258e-06
1488320,-5.185363711e-06
1490240,-1.369362043e-05
1492160,-3.285932359e-06
1494080,-1.281858126e-05
1496000,-6.714375261e-06
1497920,-5.87579115e-06
1499840,-1.201029811e-06
1501760,-2.189224962e-06
1503680,-6.784296766e-06
1505600,-6.016818722e-06
1507520,-1.055442466e-05
1509440,-5.924974471e-06
1511360,-1.287781806e-05
1513280,-3.339287344e-06
1515200,-6.489994513e-06
1517120,-6.417754999e-07
1519040,-6.007345269e-07
1520960,-9.652427832e-06
1522880,-3.920999682e-06
1524800,-1.155147927e-05
1526720,-6.535701395e-06
1528640,-1.230488796e-05
1530560,-2.764774031e-06
1532480,-4.67744615e-06
1534400,-4.728885471e-07
1536320,-5.111702605e-07
1538240,-1.040960802e-05
1540160,-5.287725919e-06
1542080,-1.076285258e-05
1544000,-6.861344967e-06
1545920,-1.267949488e-05
1547840,-1.206917484e-06
1549760,-5.406868256e-06
1551680,-1.869770141e-06
1553600,-2.273057947e-06
1555520,-9.930676801e-06
1557440,-3.742387587e-06
1559360,-1.378201343e-05
1561280,-7.516837443e-06
1563200,-7.847398161e-06
1565120,-2.773147438e-06
1567040,-6.683000838e-06
1568960,-4.533589945e-06
1570880,-3.707299164e-06
1572800,-7.589999894e-06
1574720,-4.885865735e-06
1576640,-1.555131634e-05
1578560,-4.344226263e-06
1580480,-9.049184507e-06
1582400,-2.758869987e-06
1584320,-4.435746489e-06
1586240,-6.061127325e-06
1588160,-1.948310003e-06
1590080,-9.775200867e-06
1592000,-6.861241712e-06
1593920,-1.218296979e-05
1595840,-5.232061236e-06
1597760,-9.135980018e-06
1599680,-2.206899999e-06
1601600,-1.695223172e-06
1603520,-5.603229872e-06
1605440,-2.504441556e-06
1607360,-1.122107612e-05
1609280,-6.754171893e-06
1611200,-1.302746886e-05
1613120,-3.328940764e-06
1615040,-1.034786357e-05
1616960,-1.266646624e-06
1618880,-5.241257204e-07
1620800,-6.523124792e-06
1622720,-1.599486887e-06
1624640,-1.263010222e-05
1626560,-8.207604914e-06
1628480,-9.993299871e-06
1630400,-4.657415985e-06
1632320,-1.005880536e-05
1634240,-4.245012736e-07
1636160,-8.999831863e-08
1638080,-4.972832472e-06
1640000,-3.953082981e-06
1641920,-1.400317033e-05
1643840,-4.481303695e-06
1645760,-1.216354079e-05
1647680,-6.11794208e-06
1649600,-6.577405139e-06
1651520,-2.747194871e-06
1653440,-2.60714056e-06
1655360,-6.667988832e-06
1657280,-6.97521321e-06
1659200,-1.167826869e-05
1661120,-4.736728294e-06
1663040,-1.280823701e-05
1664960,-5.131325321e-06
1666880,-5.071570607e-06
1668800,-2.442905151e-06
1670720,-8.248515719e-07
1672640,-8.581274802e-06
1674560,-5.400551791e-06
1676480,-1.311419786e-05
1678400,-5.392975941e-06
1680320,-1.204957543e-05
1682240,-3.741362414e-06
1684160,-5.100205482e-06
1686080,-1.84578386e-06
1688000,-7.536923092e-07
1689920,-1.005293009e-05
1691840,-6.008369037e-06
1693760,-1.068720559e-05
1695680,-6.934312284e-06
1697600,-1.2913157e-05
1699520,-1.26316565e-06
1701440,-4.578198433e-06
1703360,-9.512159902e-07
1705280,-1.571991585e-06
1707200,-1.2722295e-05
1709120,-3.464274496e-06
1711040,-1.226413365e-05
1712960,-7.854235923e-06
1714880,-1.004344901e-05
1716800,-6.290465412e-07
1718720,-5.493139158e-06
1720640,-2.902642178e-06
1722560,-4.448626848e-06
1724480,-9.122061679e-06
1726400,-5.293645459e-06
1728320,-1.423530483e-05
1730240,-5.799757734e-06
1732160,-8.101353762e-06
1734080,-2.308789331e-06
1736000,-4.289430985e-06
1737920,-6.791755663e-06
1739840,-2.538644877e-06
1741760,-1.00200223e-05
1743680,-6.185220557e-06
1745600,-1.451663697e-05
1747520,-4.551902498e-06
1749440,-8.35595142e-06
1751360,-2.139303923e-06
1753280,-2.719653722e-06
1755200,-6.872604517e-06
1757120,-4.017451853e-06
1759040,-9.669807852e-06
1760960,-6.63729888e-06
1762880,-1.417306527e-05
1764800,-4.314605796e-06
1766720,-8.154371506e-06
1768640,-1.504688313e-06
1770560,-1.577489251e-06
1772480,-7.70993802e-06
1774400,-2.450597509e-06
1776320,-1.21774013e-05
1778240,-7.792536429e-06
1780160,-1.074144579e-05
1782080,-3.583545868e-06
1784000,-1.009593445e-05
1785920,-1.607391545e-07
1787840,-1.795363989e-06
1789760,-5.621306664e-06
1791680,-2.857586155e-06
1793600,-1.471532746e-05
1795520,-6.462329233e-06
1797440,-9.777605232e-06
1799360,-4.487033993e-06
1801280,-8.381908145e-06
1803200,-2.929108786e-06
1805120,-1.990364867e-07
1807040,-7.108385751e-06
1808960,-5.546259777e-06
1810880,-1.290176429e-05
1812800,-5.362886276e-06
1814720,-1.193094313e-05
1816640,-4.999960899e-06
1818560,-4.650411264e-06
1820480,-2.408373237e-06
1822400,-3.547016557e-07
1824320,-8.360912309e-06
1826240,-6.32974367e-06
1828160,-1.297774845e-05
1830080,-4.749978368e-06
1832000,-1.24113269e-05
1833920,-4.096134069e-06
1835840,-4.691940542e-06
1837760,-4.090773685e-06
1839680,-5.667042576e-07
1841600,-9.392227877e-06
1843520,-7.071523451e-06
1845440,-1.161653199e-05
1847360,-5.048289807e-06
1849280,-1.210543661e-05
1851200,-3.233985658e-06
1853120,-2.510567501e-06
1855040,-2.255801775e-06
1856960,-1.404845977e-06
1858880,-1.176600658e-05
1860800,-5.228759692e-06
1862720,-1.124821026e-05
1864640,-7.052323251e-06
1866560,-1.075397648e-05
1868480,-7.242267841e-07
1870400,-5.027392711e-06
1872320,-2.888535626e-06
1874240,-4.421071944e-06
1876160,-1.162187593e-05
1878080,-3.731039225e-06
1880000,-1.345460644e-05
1881920,-7.42023108e-06
1883840,-7.963136514e-06
1885760,-6.157193806e-07
1887680,-4.102336423e-06
1889600,-4.941661662e-06
1891520,-4.176115245e-06
1893440,-1.115819275e-05
1895360,-5.894448742e-06
1897280,-1.345401072e-05
1899200,-5.07169239e-06
1901120,-8.817804251e-06
1903040,-1.04584451e-06
1904960,-2.5203591e-06
1906880,-6.739567737e-06
1908800,-3.797599049e-06
1910720,-1.016412743e-05
1912640,-6.622522111e-06
1914560,-1.424852536e-05
1916480,-4.16853126e-06
1918400,-6.687855739e-06
1920320,-1.726095677e-06
1922240,-2.009103304e-06
1924160,-9.279509889e-06
1926080,-3.503104158e-06
1928000,-1.015705424e-05
1929920,-7.36146806e-06
1931840,-1.351110493e-05
1933760,-2.293131371e-06
1935680,-8.061348e-06
1937600,-5.035191691e-07
1939520,-1.128353449e-06
1941440,-7.560216303e-06
1943360,-3.238528577e-06
1945280,-1.366685447e-05
1947200,-7.534600377e-06
1949120,-9.690393647e-06
1951040,-4.629157979e-06
1952960,-8.566945535e-06
1954880,-2.878459675e-06
1956800,-1.224455667e-06
1958720,-7.015900678e-06
1960640,-4.883857712e-06
1962560,-1.499647438e-05
1964480,-5.28068056e-06
1966400,-1.112224559e-05
1968320,-4.316124025e-06
1970240,-6.646428478e-06
1972160,-3.102731361e-06
1974080,-1.062880041e-06
1976000,-7.972006433e-06
1977920,-5.895537377e-06
1979840,-1.360311405e-05
1981760,-6.176695037e-06
