"SemiImplicitEulerMethod_time","SemiImplicitEulerMethod_energyChange"
308605,-0.0002797106532
310431,-0.0002851409775
312257,-0.0002359913894
314083,-0.0007347949196
315909,-0.0002257834342
317735,-0.0008375465187
319561,-0.0002394088064
321387,-0.0004844398272
323213,-0.0008693434493
325039,-8.09030053e-05
326865,-0.001036828744
328691,-0.0001527357134
330517,-0.0005662064883
332343,-0.0001035956781
334169,-2.396769036e-05
335995,-0.0006270299785
337821,-0.0003407942363
339647,-0.0007531856773
341473,-0.0001226950744
343299,-0.0005652757258
345125,-0.0006816198072
346951,-0.0002764996299
348777,-0.001105902903
350603,-6.856614655e-05
352429,-0.0007971885321
354255,-2.16256128e-05
356081,-0.0002749939313
357907,-0.0005097590208
359733,-0.0002192099542
361559,-0.0006950063187
363385,-0.0004216706668
365211,-0.0005618117185
367037,-0.000297715689
368863,-0.0004018875626
370689,-0.001059663437
372515,-3.358042743e-05
374341,-0.0009913241558
376167,-6.905720465e-05
377993,-0.0005571563696
379819,-0.0003991442576
381645,-1.178854328e-05
383471,-0.000674771332
385297,-0.0004512309508
387123,-0.000551258621
388949,-0.0001265053945
390775,-0.0004379183429
392601,-0.0007679609462
394427,-0.0001393432661
396253,-0.001092649262
398079,-7.314084958e-05
399905,-0.0008461050824
401731,-0.0002562386857
403557,-0.0002726134194
405383,-0.0006597058215
407209,-0.0003231606068
409035,-0.0006423024987
410861,-0.0003400876469
412687,-0.000425732603
414513,-0.0003265519942
416339,-0.0001653533828
418165,-0.0009876060953
419991,-5.741906606e-06
421817,-0.001056168592
423643,-0.0001267345817
425469,-0.0005721551696
427295,-0.0005359119114
429121,-9.989789344e-05
430947,-0.0007744617287
432773,-0.0003679478723
434599,-0.0005474318629
436425,-6.105578933e-05
438251,-0.0001225225049
440077,-0.0006945201382
441903,-1.98990211e-06
443729,-0.001129007121
445555,-7.8626944e-05
447381,-0.0008108751198
449207,-0.0003655511694
451033,-0.0001921946117
452859,-0.000801383574
454685,-0.0002330182224
456511,-0.0007424842524
458337,-0.0002853397762
460163,-0.0002234457543
461989,-0.0002906867611
463815,-5.966063433e-05
465641,-0.001030644109
467467,-6.656111321e-06
469293,-0.0009795448382
471119,-0.0002150044454
472945,-0.0004581956778
474771,-0.0007562695871
476597,-1.371950925e-05
478423,-0.0008885180215
480249,-0.0003078690307
482075,-0.0004272994027
483901,-2.31401412e-05
485727,-1.071185103e-06
487553,-0.0007289382849
489379,-0.0001382951679
491205,-0.001013316734
493031,-1.94599971e-05
494857,-0.0007101101987
496683,-0.0006265835848
498509,-0.0002220408384
500335,-0.0009897802205
502161,-0.0002366194894
503987,-0.0006583998391
505813,-0.0001635658435
507639,-0.0001800279301
509465,-0.0004422432377
511291,-0.0001919283904
513117,-0.0008346062731
514943,-0.0001922988441
516769,-0.0008516640042
518595,-0.0003966659144
520421,-0.0004908492197
522247,-0.0009555914235
524073,-9.588238113e-05
525899,-0.0008921242464
527725,-0.0002304258394
529551,-0.0004515916304
531377,-0.0002517504642
533203,-0.0001015596882
535029,-0.000647689978
536855,-0.0003760148627
538681,-0.000808540482
540507,-0.0001216036656
542333,-0.000669449901
544159,-0.0007876957596
545985,-0.0001259858989
547811,-0.001010629968
549637,-0.0001943183684
551463,-0.0007480214352
553289,-7.2133774e-05
555115,-0.0001423587788
556941,-0.0005077664786
558767,-0.0003984646499
560593,-0.0007383877219
562419,-0.000211241506
564245,-0.0007050004043
566071,-0.0005128496608
567897,-0.0003006539758
569723,-0.001024946359
571549,-5.370823543e-05
573375,-0.0009704020729
575201,-2.642236096e-05
577027,-0.0004231029781
578853,-0.0003491429619
580679,-0.0001977638041
582505,-0.0006976127929
584331,-0.0004073487704
586157,-0.0006826320435
587983,-7.351211477e-05
589809,-0.000392263934
591635,-0.0008972432624
593461,-9.323190876e-05
595287,-0.001145092649
597113,-4.918682912e-05
598939,-0.0006787602972
600765,-0.0002135904988
602591,-6.668350304e-05
604417,-0.0006704080637
606243,-0.0003379077454
608069,-0.0006796356944
609895,-0.000311284023
611721,-0.0003960375945
613547,-0.0005286443358
615373,-0.0002191169397
617199,-0.001177875478
619025,-2.159819091e-05
620851,-0.0009364601893
622677,-6.856859321e-05
624503,-0.0003548648505
626329,-0.0006278335385
628155,-0.0001553523926
629981,-0.0007570682945
631807,-0.0004494314637
633633,-0.0004080366919
635459,-8.76756575e-05
637285,-0.0002321753336
639111,-0.0009777054989
640937,-5.182075309e-05
642763,-0.001080442351
644589,-2.761026048e-05
646415,-0.0006698204044
648241,-0.0004844286674
650067,-0.00010297127
651893,-0.0008274910202
653719,-0.0004096305005
655545,-0.0005677657206
657371,-0.0002288172702
659197,-0.0002277418492
661023,-0.0006128296534
662849,-2.415511112e-05
664675,-0.001061958436
666501,-4.475548359e-05
668327,-0.0009047370448
670153,-0.0003255793176
671979,-0.0003943786317
673805,-0.0007783518402
675631,-0.0002249284644
677457,-0.0007506241147
679283,-0.0003536581228
681109,-0.0003919596046
682935,-0.0002051134017
684761,-3.468899042e-05
686587,-0.0008632205715
688413,-0.0001188134845
690239,-0.001049418728
692065,-0.0001886478536
693891,-0.0006441229605
695717,-0.0006674334592
697543,-7.459539964e-06
699369,-0.00086730275
701195,-0.0002883717778
703021,-0.0006118216965
704847,-6.913907842e-05
706673,-6.162381409e-05
708499,-0.0005185313319
710325,-0.0002150892277
712151,-0.001023057884
713977,-1.138567198e-05
715803,-0.0008653840161
717629,-0.0004756481384
719455,-0.0002535163591
721281,-0.0009321547308
723107,-0.000155524796
724933,-0.0008306961966
726759,-0.0001772339426
728585,-0.000259996294
730411,-0.0002437397657
732237,-0.0001993512487
734063,-0.000814060917
735889,-0.0001756421538
737715,-0.0009277702379
739541,-0.0002093963908
741367,-0.0005204262788
743193,-0.0008531279025
745019,-4.275816564e-05
746845,-0.001025802794
748671,-0.000213650577
750497,-0.0005287254774
752323,-5.87461564e-05
754149,-3.508734878e-05
755975,-0.0006412782444
757801,-0.0003105265073
759627,-0.0008190833996
761453,-8.527603101e-05
763279,-0.0006596171211
765105,-0.0006495740723
766931,-0.0002934399439
768757,-0.001086796688
770583,-0.0001411770216
772409,-0.0007941588914
774235,-9.055777665e-05
776061,-0.0002629695324
777887,-0.0004914691942
779713,-0.0002578127853
781539,-0.0007327340839
783365,-0.0003897162905
785191,-0.0006575022478
787017,-0.0003378834302
788843,-0.0004620077017
790669,-0.001030004753
792495,-5.227860477e-06
794321,-0.0009785612097
796147,-0.0001340473618
797973,-0.00055952074
799799,-0.0003216537943
801625,-1.504192187e-05
803451,-0.0006679981958
805277,-0.0004918936432
807103,-0.0006425923533
808929,-8.770446504e-05
810755,-0.0005306856775
812581,-0.0007965448143
814407,-0.0001390162592
816233,-0.001103973294
818059,-0.0001110309026
819885,-0.0008247391439
821711,-0.00018839145
823537,-0.0002493791123
825363,-0.0005930609344
827189,-0.0003512123843
829015,-0.0006710641437
830841,-0.0003684881462
832667,-0.0005252395581
834493,-0.0003502266016
836319,-0.0002353590454
838145,-0.001049061193
839971,-3.629330101e-05
841797,-0.001078103773
843623,-6.168157442e-05
845449,-0.000527665702
847275,-0.0004860462958
849101,-0.0001291613158
850927,-0.0007565407587
852753,-0.0004062016678
854579,-0.0005696167262
856405,-7.986031951e-05
858231,-0.0002153286922
860057,-0.0007539851217
861883,-5.741127415e-05
863709,-0.001183805811
865535,-4.181390801e-06
867361,-0.0008145513151
869187,-0.0003027817402
871013,-0.0001627644047
872839,-0.0007905831294
874665,-0.0002914155545
876491,-0.0007415489606
878317,-0.000341372569
880143,-0.0002390525021
881969,-0.0003442238997
883795,-3.245849205e-05
885621,-0.001095753059
887447,-1.968861221e-06
889273,-0.001002019202
891099,-0.0001443983999
892925,-0.0004641784648
894751,-0.0007085277355
896577,-4.99456277e-05
898403,-0.0008843803981
900229,-0.0004027425676
902055,-0.0004385507082
903881,-3.209234909e-05
905707,-2.937900257e-05
907533,-0.0008199784475
909359,-8.805115368e-05
911185,-0.001073706752
913011,-6.933528917e-06
914837,-0.0007170304219
916663,-0.0005802012391
918489,-0.0002040624247
920315,-0.0009390908627
922141,-0.0002919086648
923967,-0.0006582493088
925793,-0.0002347707455
927619,-0.0001967249007
929445,-0.0004600798929
931271,-0.0001600852061
933097,-0.0009448054584
934923,-0.000164451501
936749,-0.000921373127
938575,-0.0003742051279
940401,-0.0004584021871
942227,-0.0009238188922
944053,-0.0001340028611
945879,-0.0008587517063
947705,-0.0002766582935
949531,-0.0004368241246
951357,-0.000203262862
953183,-9.985015551e-05
955009,-0.0006870646707
956835,-0.0003145872137
958661,-0.0009347136568
960487,-0.0001161185558
962313,-0.0007074004058
964139,-0.0007602558265
965965,-8.435030102e-05
967791,-0.00100787208
969617,-0.0002403587649
971443,-0.0007210046719
973269,-1.951318411e-05
975095,-9.351127531e-05
976921,-0.0005001872454
978747,-0.0003736657957
980573,-0.0008083041081
982399,-0.0001549077685
984225,-0.0007928913994
986051,-0.0004883574352
987877,-0.0003255319189
989703,-0.001016942392
991529,-8.87602826e-05
993355,-0.0009643974873
995181,-0.0001067029091
997007,-0.0003912097767
998833,-0.0003178331001
1000659,-0.0002378270077
1002485,-0.0007359357009
1004311,-0.0003847320944
1006137,-0.000747425555
1007963,-0.0001161675489
1009789,-0.0004589577172
1011615,-0.0009038757453
1013441,-0.0001000884444
1015267,-0.00111510607
1017093,-0.0001069303166
1018919,-0.000660766926
1020745,-0.000138796678
1022571,-5.485565916e-05
1024397,-0.0006668140719
1026223,-0.0003812805261
1028049,-0.0007203320186
1029875,-0.0002953902819
1031701,-0.0004922803834
1033527,-0.0005925050185
1035353,-0.0002483103764
1037179,-0.001181684398
1039005,-5.900501869e-05
1040831,-0.0008928257448
1042657,-2.123298404e-05
1044483,-0.0003441392407
1046309,-0.0005741473276
1048135,-0.0001837426634
1049961,-0.0007394744997
1051787,-0.0004812596758
1053613,-0.0004862887142
1055439,-0.0001265244204
1057265,-0.0003338268955
1059091,-0.001026244522
1060917,-2.21979482e-05
1062743,-0.00109068918
1064569,-6.800824893e-05
1066395,-0.0006425139638
1068221,-0.0004417596863
1070047,-6.107035804e-05
1071873,-0.0007836536248
1073699,-0.0004477973114
1075525,-0.0005662173553
1077351,-0.0002243122998
1079177,-0.0003202730439
1081003,-0.0006444285898
1082829,-8.844196679e-05
1084655,-0.001115538964
1086481,-7.538280779e-05
1088307,-0.0009240391902
1090133,-0.0002629674571
1091959,-0.0003608083889
1093785,-0.0007371581039
1095611,-0.0002870261007
1097437,-0.0007464520907
1099263,-0.0003853141989
1101089,-0.0003951657076
1102915,-0.0002142503651
1104741,-3.901242289e-05
1106567,-0.0009332760379
1108393,-6.56949244e-05
1110219,-0.001090793682
1112045,-0.0001401378023
1113871,-0.0006413080742
1115697,-0.0005907950897
1117523,-1.548326005e-05
1119349,-0.0008596288657
1121175,-0.0003587445555
1123001,-0.0006176582878
1124827,-0.0001225523433
1126653,-6.916153925e-05
1128479,-0.0005857875575
1130305,-0.0001419928674
1132131,-0.001114831167
1133957,-1.736638082e-05
1135783,-0.0008612557891
1137609,-0.0004224724683
1139435,-0.0002510541724
1141261,-0.0008826377159
1143087,-0.0001834653467
1144913,-0.0008249405029
1146739,-0.0002691368534
1148565,-0.0002627025368
1150391,-0.0002278078298
1152217,-0.0001532769099
1154043,-0.0009217234702
1155869,-0.000148814308
1157695,-0.001001588034
1159521,-0.0001865119043
1161347,-0.0005106748111
1163173,-0.0008259704761
1164999,-1.980261359e-05
1166825,-0.0009933331122
1168651,-0.0002763050906
1170477,-0.0005076608097
1172303,-5.635261843e-06
1174129,-1.914232535e-05
1175955,-0.0006579477957
1177781,-0.0002646056532
1179607,-0.0009303277014
1181433,-8.427878131e-05
1183259,-0.0007350198806
1185085,-0.000625806746
1186911,-0.0002714067691
1188737,-0.001072322695
1190563,-0.000208486387
1192389,-0.0007807295029
1194215,-0.000147511857
1196041,-0.0002287994596
1197867,-0.0004746262232
1199693,-0.0002580713965
1201519,-0.000770716141
1203345,-0.0003377158719
1205171,-0.0007806763115
1206997,-0.0003376023274
1208823,-0.0005066684613
1210649,-0.001000817698
1212475,-3.183085262e-05
1214301,-0.0009832150479
1216127,-0.0002181827024
1217953,-0.0005520387636
1219779,-0.0002740968304
1221605,-7.327592122e-05
1223431,-0.0006770256501
1225257,-0.0004887856363
1227083,-0.0007312382442
1228909,-3.85133915e-05
1230735,-0.0006103960349
1232561,-0.0008010247449
1234387,-0.0001504458878
1236213,-0.001088407813
1238039,-0.0001504957277
1239865,-0.0008255607968
1241691,-9.721331457e-05
1243517,-0.0002234304165
1245343,-0.0005618282868
1247169,-0.0003931713651
1248995,-0.0007225514272
1250821,-0.0003746394253
1252647,-0.0006218811026
1254473,-0.0003940892168
1256299,-0.0002701800173
1258125,-0.001085375608
1259951,-4.814946283e-05
1261777,-0.001054450934
1263603,-1.995833203e-06
1265429,-0.0005020516415
1267255,-0.0004262937797
1269081,-0.0001491319198
1270907,-0.0007481668329
1272733,-0.0004412164788
1274559,-0.0006240750222
1276385,-9.025992567e-05
1278211,-0.0003160132278
1280037,-0.0008308571714
1281863,-6.598956309e-05
1283689,-0.001210318011
1285515,-5.181515163e-05
1287341,-0.0007831633341
1289167,-0.00025527023
1290993,-0.000126899167
1292819,-0.0007717410383
1294645,-0.0003280243668
1296471,-0.0007187055726
1298297,-0.000372254734
1300123,-0.0003084997833
1301949,-0.0003911181377
1303775,-0.0001278442624
1305601,-0.001156171412
1307427,-2.881871413e-05
1309253,-0.001012201842
1311079,-7.854800886e-05
1312905,-0.0004500378679
1314731,-0.000681216017
1316557,-0.0001169197278
1318383,-0.0008675534694
1320209,-0.0004577149346
1322035,-0.0004274286924
1323861,-1.263822321e-05
1325687,-0.0001042030236
1327513,-0.0008916519974
1329339,-3.216930303e-05
1331165,-0.001107195384
1332991,-1.332904739e-05
1334817,-0.0007300274437
1336643,-0.000512135197
1338469,-0.0001769834268
1340295,-0.000910165412
1342121,-0.0003720787914
1343947,-0.0006538228043
1345773,-0.0002716702377
1347599,-0.0002061956229
1349425,-0.0004986851924
1351251,-0.0001148592229
1353077,-0.001037438738
1354903,-0.0001190778375
1356729,-0.0009397222927
1358555,-0.0003475200719
1360381,-0.0004461450864
1362207,-0.0008604430098
1364033,-0.0001668701815
1365859,-0.0008387391981
1367685,-0.0003299619984
1369511,-0.000434259599
1371337,-0.0001547404144
1373163,-8.551384486e-05
1374989,-0.0007639027795
1376815,-0.0002651244763
1378641,-0.001035613547
1380467,-0.0001256658507
1382293,-0.0006942457659
1384119,-0.0007254037979
1385945,-5.784359595e-05
1387771,-0.0009795531007
1389597,-0.0002664598955
1391423,-0.000687060854
1393249,-3.627152728e-05
1395075,-7.983848668e-05
1396901,-0.0004807572244
1398727,-0.0003218794984
1400553,-0.0009170093213
1402379,-0.0001239806538
1404205,-0.000860514647
1406031,-0.0004624741448
1407857,-0.0003197816347
1409683,-0.001002820587
1411509,-0.0001323398776
1413335,-0.0009461965989
1415161,-0.0001602666142
1416987,-0.0003364057173
1418813,-0.0002894488091
1420639,-0.0002310465456
1422465,-0.000765787274
1424291,-0.0003326106078
1426117,-0.000837591962
1427943,-0.0001355385492
1429769,-0.0005235278117
1431595,-0.0008757983936
1433421,-9.449844683e-05
1435247,-0.001101812806
1437073,-0.0001912106376
1438899,-0.0006410355742
1440725,-8.793079716e-05
1442551,-1.73379119e-05
1444377,-0.0006709273344
1446203,-0.0003932658613
1448029,-0.0007712777928
1449855,-0.0002456678272
1451681,-0.0005860943397
1453507,-0.0006254399386
1455333,-0.0002905633961
1457159,-0.001145304804
1458985,-9.661121073e-05
1460811,-0.0008805831538
1462637,-5.773887003e-05
1464463,-0.0003352919665
1466289,-0.0005322869445
1468115,-0.000225951961
1469941,-0.0007488340178
1471767,-0.0005069662469
1473593,-0.0005883793121
1475419,-0.0001863077988
1477245,-0.0003992684422
1479071,-0.001052728693
1480897,-1.514339161e-05
1482723,-0.00107392042
1484549,-0.0001103218823
1486375,-0.0006278681424
1488201,-0.0003827087734
1490027,-3.342610025e-05
1491853,-0.0007350483905
1493679,-0.0004839422869
1495505,-0.0006164442557
1497331,-0.0002407164554
1499157,-0.0004296189846
1500983,-0.0006954905547
1502809,-0.0001141633772
1504635,-0.001157341962
1506461,-0.0001111985407
1508287,-0.0009220252177
1510113,-0.0002094280125
1511939,-0.0003131040714
1513765,-0.0007000092013
1515591,-0.0003187235019
1517417,-0.0007291847442
1519243,-0.0004163580009
1521069,-0.0004512817201
1522895,-0.0002150321957
1524721,-0.0001315562576
1526547,-0.001003955671
1528373,-5.005645765e-05
1530199,-0.001126301439
1532025,-5.960949648e-05
1533851,-0.0006265720096
1535677,-0.0005442478997
1537503,-7.122558648e-05
1539329,-0.0008586075893
1541155,-0.0004072361286
1542981,-0.0006116243297
1544807,-0.0001563118705
1546633,-0.0001174559993
1548459,-0.0006619114742
1550285,-5.522558138e-05
1552111,-0.001168317336
1553937,-2.328608079e-06
1555763,-0.0008719193635
1557589,-0.00033824111
1559415,-0.0002390809764
1561241,-0.0008611985851
1563067,-0.0002481449411
1564893,-0.0008244893015
1566719,-0.0003532258663
1568545,-0.0002683354322
1570371,-0.0002528553524
1572197,-0.0001032340658
1574023,-0.001029839878
1575849,-0.0001031375483
1577675,-0.001028390104
1579501,-0.0001577706825
1581327,-0.0005144807321
1583153,-0.0007748360128
1584979,-8.152827018e-06
1586805,-0.0009654195403
1588631,-0.0003538339996
1590457,-0.0005042599996
1592283,-5.689290211e-05
1594109,-3.441521266e-06
1595935,-0.0007177703154
1597761,-0.0002338043893
1599587,-0.001038001347
1601413,-6.424885834e-05
1603239,-0.0007627250463
1605065,-0.0006034948592
1606891,-0.0002423908376
1608717,-0.001046646465
1610543,-0.0002569339296
1612369,-0.0007447722057
1614195,-0.0001986309979
1616021,-0.0002231618382
1617847,-0.0004349275331
1619673,-0.0002406938317
1621499,-0.0008521720076
1623325,-0.0002946610698
1625151,-0.0008863149845
1626977,-0.0003256242856
1628803,-0.000514778176
1630629,-0.0009832042159
1632455,-9.10810015e-05
1634281,-0.0009782773937
1636107,-0.0002607369283
1637933,-0.0005103070824
1639759,-0.0002351949741
1641585,-9.966173679e-05
1643411,-0.0006804830264
1645237,-0.0004479954329
1647063,-0.0008288947817
1648889,-4.714409733e-06
1650715,-0.0006800975739
1652541,-0.0007669161266
1654367,-0.0001471810268
1656193,-0.001085144441
1658019,-0.0002148038175
1659845,-0.0008151581866
1661671,-3.995097965e-05
1663497,-0.0001739131195
1665323,-0.0005470717137
1667149,-0.0004148369647
1668975,-0.000780716849
1670801,-0.0003281606055
1672627,-0.000695141543
1674453,-0.0004322626909
1676279,-0.000320068751
1678105,-0.001066883785
1679931,-6.033687428e-05
1681757,-0.00103614793
1683583,-7.116402275e-05
1685409,-0.0004749220171
1687235,-0.000368127333
1689061,-0.0001765101122
1690887,-0.0007637064577
1692713,-0.0004768033739
1694539,-0.0006910071742
1696365,-4.090576972e-05
1698191,-0.000392051233
1700017,-0.0008875938894
1701843,-8.801714529e-05
1703669,-0.001193627286
1705495,-9.295269087e-05
1707321,-0.0007404625682
1709147,-0.0002035570805
1710973,-0.0001091509709
1712799,-0.0007258020047
1714625,-0.0003621592951
1716451,-0.0007262714611
1718277,-0.0004045684736
1720103,-0.0004036159354
1721929,-0.0004622932911
1723755,-0.0001979428493
1725581,-0.001196289528
1727407,-6.21527344e-05
1729233,-0.001002160075
1731059,-4.120644811e-05
1732885,-0.0004080987369
1734711,-0.0006523811706
1736537,-0.0001525548509
1738363,-0.0008167015488
1740189,-0.0004964895272
1742015,-0.0004544634549
1743841,-4.405984978e-06
1745667,-0.0002080186615
1747493,-0.0009422945461
1749319,-2.467197053e-06
1751145,-0.001139287851
1752971,-6.523258097e-05
1754797,-0.0007322946081
1756623,-0.0004741239666
1758449,-0.0001213359467
1760275,-0.0008820107313
1762101,-0.0004240567903
1763927,-0.0006398353099
1765753,-0.0002883192875
1767579,-0.0002361570657
1769405,-0.000539768075
1771231,-3.324758672e-05
1773057,-0.001086984209
1774883,-9.406364478e-05
1776709,-0.0009660422992
1778535,-0.0002798769985
1780361,-0.0004291830923
1782187,-0.0008107684952
1784013,-0.0002172429601
1785839,-0.000833761645
1787665,-0.0003904256524
1789491,-0.0004404459863
1791317,-0.0001379816651
1793143,-6.557987975e-05
1794969,-0.0008566236133
1796795,-0.000185180147
1798621,-0.001087106554
1800447,-0.0001167228134
1802273,-0.000685792631
1804099,-0.0006637964371
1805925,-3.747085872e-05
1807751,-0.0009402683249
1809577,-0.000309317851
1811403,-0.0006828509726
1813229,-0.0001283131795
1815055,-8.399940777e-05
1816881,-0.0005123956286
1818707,-0.0002729180086
1820533,-0.001036225654
1822359,-8.880558435e-05
1824185,-0.0008963478165
1826011,-0.0004355740527
1827837,-0.0002953417986
1829663,-0.0009780333157
1831489,-0.000159521699
1833315,-0.0009036068269
1835141,-0.0002289900811
1836967,-0.0003179563764
1838793,-0.0002354951169
1840619,-0.0002070327327
1842445,-0.0008285226155
1844271,-0.000284753501
1846097,-0.0009440679866
1847923,-0.0001282245167
1849749,-0.0005637611109
1851575,-0.0008631001401
1853401,-5.155770855e-05
1855227,-0.001093082234
1857053,-0.0002521406795
1858879,-0.0006001494522
1860705,-3.891862063e-05
1862531,-3.463105089e-06
1864357,-0.0006655580147
1866183,-0.00037572698
1868009,-0.0008358802629
1869835,-0.0001966775296
1871661,-0.0006903201477
1873487,-0.0006042567432
1875313,-0.0003104972313
1877139,-0.001135741365
1878965,-0.0001631251838
1880791,-0.0008780317716
1882617,-0.0001241251087
1884443,-0.0003110049033
1886269,-0.0005082929952
1888095,-0.0002746859712
1889921,-0.0007764965583
1891747,-0.0004804841157
1893573,-0.0006771192567
1895399,-0.0002360207584
1897225,-0.0004685510848
1899051,-0.001035328051
1900877,-3.311519055e-06
1902703,-0.001062569775
1904529,-0.000172507109
1906355,-0.0006223392146
1908181,-0.0003106822953
1910007,-2.941095674e-07
1911833,-0.0007284328924
1913659,-0.0005323830714
1915485,-0.0006912937436
1917311,-0.0002070651382
1919137,-0.0005166794194
1920963,-0.0007446289044
1922789,-0.0001376014763
1924615,-0.001167632237
1926441,-0.0001398074674
1928267,-0.0008908646183
1930093,-0.0001493305206
1931919,-0.0002856640798
1933745,-0.0006369790678
1935571,-0.0003493234264
1937397,-0.0007496993565
1939223,-0.0004568193717
1941049,-0.0005334331163
1942875,-0.0002510401796
1944701,-0.0002169354536
1946527,-0.001075002087
1948353,-6.465402889e-05
1950179,-0.001137333186
1952005,-8.136411799e-06
1953831,-0.0005732888515
1955657,-0.0005019824215
1957483,-0.0001038396289
1959309,-0.0008309577316
1961135,-0.0004496020118
1962961,-0.00061659003
1964787,-0.0001761446436
1966613,-0.0002083745973
1968439,-0.0007276444352
1970265,-1.897529471e-05
1972091,-0.001223152865
1973917,-5.749357696e-05
1975743,-0.0008704447842
1977569,-0.0002902468237
1979395,-0.0001979268788
1981221,-0.0008468430631
1983047,-0.0003081748512
1984873,-0.0008051478919
1986699,-0.0004035595371
1988525,-0.0002703653734
1990351,-0.0002967850312
1992177,-7.845336754e-06
1994003,-0.001090738059
1995829,-7.057457332e-05
1997655,-0.001054849667
1999481,-0.0001058621617
2001307,-0.000514281718
2003133,-0.0007321384863
2004959,-5.077032982e-05
2006785,-0.0009508241714
2008611,-0.00043985364
2010437,-0.000500315574
2012263,-6.938576543e-05
2014089,-1.752239194e-05
2015915,-0.0007895506319
2017741,-0.0001655416939
2019567,-0.001098232742
2021393,-4.681567481e-05
2023219,-0.0007676576357
2025045,-0.000563956082
2026871,-0.0002217130552
2028697,-0.0009911860276
