"Leapfrog_time","Leapfrog_energyChange"
1161347,-2.392477517e-06
1163173,-1.278160071e-06
1164999,-7.801718192e-06
1166825,-2.95098058e-06
1168651,-7.037044845e-06
1170477,-1.448236065e-06
1172303,-5.750981565e-07
1174129,-3.341851188e-06
1175955,-5.66684216e-06
1177781,-5.136861649e-06
1179607,-6.502264462e-06
1181433,-7.43299097e-07
1183259,-5.310007868e-06
1185085,-7.511604059e-06
1186911,-1.649919881e-06
1188737,-1.11743639e-05
1190563,-8.465866899e-07
1192389,-1.176551449e-05
1194215,-7.244773703e-06
1196041,-7.820405104e-06
1197867,-1.295944062e-05
1199693,-2.338883157e-06
1201519,-1.376329572e-05
1203345,-4.269512601e-06
1205171,-1.099261046e-05
1206997,-9.537768053e-06
1208823,-5.730243174e-06
1210649,-1.127478814e-05
1212475,-3.532129253e-07
1214301,-1.090907523e-05
1216127,-2.064275418e-06
1217953,-6.092354908e-06
1219779,-6.579880034e-06
1221605,-2.434967499e-06
1223431,-6.969983531e-06
1225257,-4.999365915e-06
1227083,-3.708273039e-06
1228909,-1.105858391e-06
1230735,-1.382085367e-06
1232561,-1.453406944e-06
1234387,-7.616333986e-06
1236213,-2.790560448e-06
1238039,-7.206142039e-06
1239865,-1.238556277e-06
1241691,-6.628575672e-07
1243517,-4.046201484e-06
1245343,-4.199270025e-06
1247169,-6.49504197e-06
1248995,-5.603129089e-06
1250821,-8.250211842e-07
1252647,-4.064559006e-06
1254473,-5.858739805e-06
1256299,-5.088817919e-07
1258125,-9.873914185e-06
1259951,-1.270131283e-07
1261777,-1.112623125e-05
1263603,-5.951426814e-06
1265429,-7.488908046e-06
1267255,-1.21585771e-05
1269081,-2.274642664e-06
1270907,-1.402336779e-05
1272733,-4.157746945e-06
1274559,-1.129044812e-05
1276385,-9.493205249e-06
1278211,-6.470695125e-06
1280037,-1.195066766e-05
1281863,-1.637614179e-06
1283689,-1.204517245e-05
1285515,-2.750795757e-06
1287341,-7.480378835e-06
1289167,-7.438770626e-06
1290993,-5.145937412e-07
1292819,-8.581660929e-06
1294645,-3.786089546e-06
1296471,-5.110015422e-06
1298297,-4.928891252e-07
1300123,-2.108121171e-07
1301949,-2.369636992e-06
1303775,-6.529953007e-06
1305601,-3.091201691e-06
1307427,-7.437074383e-06
1309253,-1.100059368e-06
1311079,-1.681812857e-06
1312905,-4.011800252e-06
1314731,-3.399320298e-06
1316557,-7.633230996e-06
1318383,-4.42097092e-06
1320209,-2.738712486e-06
1322035,-2.822023545e-06
1323861,-4.522715579e-06
1325687,-3.094028597e-07
1327513,-8.41081995e-06
1329339,-1.324194657e-06
1331165,-1.00129422e-05
1332991,-4.412469399e-06
1334817,-7.367555811e-06
1336643,-1.145685086e-05
1338469,-1.92912806e-06
1340295,-1.355506696e-05
1342121,-3.432655256e-06
1343947,-1.151746119e-05
1345773,-9.591995159e-06
1347599,-7.29063844e-06
1349425,-1.23248914e-05
1351251,-2.145546033e-06
1353077,-1.276439261e-05
1354903,-3.323999628e-06
1356729,-9.187037805e-06
1358555,-8.431728048e-06
1360381,-1.217171947e-06
1362207,-9.666425607e-06
1364033,-2.834924709e-06
1365859,-6.869497136e-06
1367685,-7.028726667e-07
1369511,-1.395082641e-06
1371337,-3.350569072e-06
1373163,-5.608138832e-06
1374989,-3.644909069e-06
1376815,-7.175427976e-06
1378641,-1.851054053e-06
1380467,-2.110787919e-06
1382293,-3.844744059e-06
1384119,-2.433409803e-06
1385945,-8.649555117e-06
1387771,-3.756485946e-06
1389597,-4.057729617e-06
1391423,-1.784873529e-06
1393249,-2.860320277e-06
1395075,-1.640127613e-06
1396901,-6.879795763e-06
1398727,-2.785263548e-06
1400553,-9.154053324e-06
1402379,-2.836554582e-06
1404205,-6.688927033e-06
1406031,-1.001791255e-05
1407857,-1.353599803e-06
1409683,-1.32013433e-05
1411509,-2.888857665e-06
1413335,-1.156403931e-05
1415161,-9.004968437e-06
1416987,-7.419288883e-06
1418813,-1.258969458e-05
1420639,-2.614772309e-06
1422465,-1.357778516e-05
1424291,-3.772049526e-06
1426117,-1.028207401e-05
1427943,-8.762494765e-06
1429769,-2.873475182e-06
1431595,-1.107318712e-05
1433421,-1.504053358e-06
1435247,-8.551467152e-06
1437073,-1.494347558e-06
1438899,-2.762374126e-06
1440725,-4.718498544e-06
1442551,-4.147380209e-06
1444377,-4.778474188e-06
1446203,-6.545977228e-06
1448029,-2.538764576e-06
1449855,-2.519027103e-06
1451681,-3.182917084e-06
1453507,-2.313296764e-06
1455333,-8.882106516e-06
1457159,-3.190711138e-06
1458985,-5.608384306e-06
1460811,-7.198605715e-07
1462637,-1.597491224e-06
1464463,-2.591632048e-06
1466289,-5.581498725e-06
1468115,-4.314001513e-06
1469941,-7.672346152e-06
1471767,-9.127225778e-07
1473593,-5.951607646e-06
1475419,-8.814703075e-06
1477245,-9.036076433e-07
1479071,-1.228880393e-05
1480897,-1.58614385e-06
1482723,-1.120358005e-05
1484549,-8.531613747e-06
1486375,-7.590949285e-06
1488201,-1.269400782e-05
1490027,-2.772364328e-06
1491853,-1.360965908e-05
1493679,-3.88659694e-06
1495505,-1.133408765e-05
1497331,-9.330903839e-06
1499157,-4.472041075e-06
1500983,-1.194223983e-05
1502809,-7.764196124e-07
1504635,-1.000708958e-05
1506461,-2.738304899e-06
1508287,-4.47234097e-06
1510113,-6.104011193e-06
1511939,-2.664004689e-06
1513765,-5.686828993e-06
1515591,-5.612518382e-06
1517417,-3.834414216e-06
1519243,-2.017921409e-06
1521069,-2.132608708e-06
1522895,-2.216618156e-06
1524721,-9.042876696e-06
1526547,-2.969511296e-06
1528373,-6.242389987e-06
1530199,-3.215167604e-07
1532025,-4.034730526e-07
1533851,-3.617917403e-06
1535677,-4.055123994e-06
1537503,-5.677363284e-06
1539329,-6.482932862e-06
1541155,-5.812987079e-07
1542981,-4.942520625e-06
1544807,-7.002973624e-06
1546633,-7.639595973e-08
1548459,-1.120322887e-05
1550285,-6.32139282e-07
1552111,-1.08588277e-05
1553937,-7.548595466e-06
1555763,-7.162671561e-06
1557589,-1.219691211e-05
1559415,-2.879658478e-06
1561241,-1.375009792e-05
1563067,-4.073577514e-06
1564893,-1.190665616e-05
1566719,-9.218498395e-06
1568545,-5.505168955e-06
1570371,-1.273619804e-05
1572197,-3.75675788e-07
1574023,-1.14477285e-05
1575849,-3.536581111e-06
1577675,-5.796007112e-06
1579501,-7.178316064e-06
1581327,-8.605015932e-07
1583153,-7.176260334e-06
1584979,-4.266330156e-06
1586805,-5.085952167e-06
1588631,-1.527875237e-06
1590457,-9.359477653e-07
1592283,-2.762727448e-06
1594109,-8.146650647e-06
1595935,-3.275306512e-06
1597761,-6.838906004e-06
1599587,-6.44971505e-08
1601413,-6.498243086e-07
1603239,-4.032372054e-06
1605065,-3.217645571e-06
1606891,-6.769700191e-06
1608717,-5.004011122e-06
1610543,-2.397690244e-06
1612369,-3.789180325e-06
1614195,-5.399355767e-06
1616021,-7.258229252e-07
1617847,-9.967485376e-06
1619673,-9.601546248e-07
1621499,-1.000260302e-05
1623325,-6.197397533e-06
1625151,-6.875909507e-06
1626977,-1.17950034e-05
1628803,-2.726404514e-06
1630629,-1.32173239e-05
1632455,-3.633576509e-06
1634281,-1.221196214e-05
1636107,-9.241245341e-06
1637933,-6.593299115e-06
1639759,-1.321310287e-05
1641585,-8.615109756e-07
1643411,-1.242750093e-05
1645237,-4.064398153e-06
1647063,-7.470525069e-06
1648889,-8.436131727e-06
1650715,-8.023468583e-07
1652541,-8.303556643e-06
1654367,-3.153800189e-06
1656193,-6.579234754e-06
1658019,-3.478981501e-07
1659845,-7.587857213e-07
1661671,-3.461664964e-06
1663497,-7.287810184e-06
1665323,-3.828105643e-06
1667149,-7.065719021e-06
1668975,-7.418291416e-07
1670801,-1.077599593e-06
1672627,-4.243776442e-06
1674453,-2.272238302e-06
1676279,-7.80610823e-06
1678105,-3.945736922e-06
1679931,-3.641148751e-06
1681757,-2.869237119e-06
1683583,-3.526981116e-06
1685409,-1.861707526e-06
1687235,-8.545231626e-06
1689061,-2.677045534e-06
1690887,-9.38039822e-06
1692713,-4.769790396e-06
1694539,-6.127892076e-06
1696365,-1.065152074e-05
1698191,-2.185035019e-06
1700017,-1.276980162e-05
1701843,-3.334536701e-06
1703669,-1.23322517e-05
1705495,-8.688493588e-06
1707321,-7.026308669e-06
1709147,-1.343622179e-05
1710973,-1.289437255e-06
1712799,-1.352694442e-05
1714625,-4.44043424e-06
1716451,-8.699437074e-06
1718277,-9.040899291e-06
1720103,-2.25466175e-06
1721929,-9.779171473e-06
1723755,-1.671805421e-06
1725581,-8.067899302e-06
1727407,-5.363254032e-07
1729233,-2.276361113e-06
1731059,-4.465792412e-06
1732885,-5.861509019e-06
1734711,-5.010234048e-06
1736537,-6.846141119e-06
1738363,-1.452472336e-06
1740189,-1.495649783e-06
1742015,-4.057572134e-06
1743841,-2.131878484e-06
1745667,-8.122280359e-06
1747493,-3.051182377e-06
1749319,-5.150825627e-06
1751145,-1.821040649e-06
1752971,-1.945665505e-06
1754797,-2.695172444e-06
1756623,-7.299978723e-06
1758449,-4.394483152e-06
1760275,-8.170670144e-06
1762101,-2.857780463e-06
1763927,-5.305907486e-06
1765753,-9.716433973e-06
1767579,-1.719243248e-06
1769405,-1.193306293e-05
1771231,-2.284512805e-06
1773057,-1.195320419e-05
1774883,-8.2446695e-06
1776709,-7.49290294e-06
1778535,-1.35010904e-05
1780361,-1.557761962e-06
1782187,-1.39015335e-05
1784013,-4.367664411e-06
1785839,-9.917527866e-06
1787665,-9.87438128e-06
1789491,-3.71148583e-06
1791317,-1.088571252e-05
1793143,-7.744484465e-07
1794969,-9.306483682e-06
1796795,-1.862008623e-06
1798621,-4.142842036e-06
1800447,-5.59738931e-06
1802273,-4.299363796e-06
1804099,-5.99154631e-06
1805925,-6.389184486e-06
1807751,-2.750625014e-06
1809577,-1.089576425e-06
1811403,-3.379484282e-06
1813229,-2.050895767e-06
1815055,-8.480802931e-06
1816881,-2.420051405e-06
1818707,-5.864222227e-06
1820533,-1.282182715e-06
1822359,-5.014892544e-07
1824185,-3.610083364e-06
1826011,-5.672225788e-06
1827837,-6.00096332e-06
1829663,-7.165323878e-06
1831489,-1.248162308e-06
1833315,-4.366249268e-06
1835141,-8.207961581e-06
1836967,-6.550838772e-07
1838793,-1.092521948e-05
1840619,-1.55873345e-06
1842445,-1.154936662e-05
1844271,-7.482345128e-06
1846097,-7.415551249e-06
1847923,-1.290939124e-05
1849749,-1.804748935e-06
1851575,-1.433474458e-05
1853401,-4.411654102e-06
1855227,-1.080330219e-05
1857053,-1.008866629e-05
1858879,-4.597378435e-06
1860705,-1.191934883e-05
1862531,-5.493511057e-07
1864357,-1.061607284e-05
1866183,-2.925956334e-06
1868009,-5.666565604e-06
1869835,-6.441486525e-06
1871661,-2.40175745e-06
1873487,-7.488826593e-06
1875313,-5.379134072e-06
1877139,-4.096731155e-06
1878965,-7.170598034e-07
1880791,-2.594817348e-06
1882617,-2.536624521e-06
1884443,-7.912211494e-06
1886269,-2.372999061e-06
1888095,-6.475080138e-06
1889921,-7.477476435e-07
