"Hermite4thOrder_time","Hermite4thOrder_energyChange"
918489,-8.631850376e-06
920315,-8.651302253e-06
922141,-8.667470593e-06
923967,-8.683831392e-06
925793,-8.704317189e-06
927619,-8.718838546e-06
929445,-8.736004691e-06
931271,-8.756331287e-06
933097,-8.770475779e-06
934923,-8.788566724e-06
936749,-8.807602351e-06
938575,-8.82252556e-06
940401,-8.839632451e-06
942227,-8.858935378e-06
944053,-8.874105434e-06
945879,-8.890846218e-06
947705,-8.91063632e-06
949531,-8.924755511e-06
951357,-8.942420062e-06
953183,-8.960975176e-06
955009,-8.975617725e-06
956835,-8.993979013e-06
958661,-9.011134641e-06
960487,-9.027027542e-06
962313,-9.044353013e-06
964139,-9.061638152e-06
965965,-9.077456338e-06
967791,-9.09497907e-06
969617,-9.112402673e-06
971443,-9.127460369e-06
973269,-9.146149567e-06
975095,-9.161968078e-06
976921,-9.177770266e-06
978747,-9.196835203e-06
980573,-9.211642757e-06
982399,-9.228533169e-06
984225,-9.246732432e-06
986051,-9.261881584e-06
987877,-9.278154837e-06
989703,-9.296916877e-06
991529,-9.31200195e-06
993355,-9.327677191e-06
995181,-9.347519542e-06
997007,-9.361181267e-06
998833,-9.37770635e-06
1000659,-9.397196499e-06
1002485,-9.410634511e-06
1004311,-9.427931049e-06
1006137,-9.446308841e-06
1007963,-9.460682465e-06
1009789,-9.477130704e-06
1011615,-9.495800202e-06
1013441,-9.51028823e-06
1015267,-9.526497045e-06
1017093,-9.545546219e-06
1018919,-9.559225543e-06
1020745,-9.576493919e-06
1022571,-9.594374465e-06
1024397,-9.608669262e-06
1026223,-9.626448045e-06
1028049,-9.643059197e-06
1029875,-9.658604133e-06
1031701,-9.675566524e-06
1033527,-9.692424597e-06
1035353,-9.707922381e-06
1037179,-9.725175155e-06
1039005,-9.741984122e-06
1040831,-9.756845254e-06
1042657,-9.775357639e-06
1044483,-9.790720831e-06
1046309,-9.806438723e-06
1048135,-9.825291009e-06
1049961,-9.83973564e-06
1051787,-9.856386343e-06
1053613,-9.874516963e-06
1055439,-9.889398763e-06
1057265,-9.90558376e-06
1059091,-9.924344093e-06
1060917,-9.939109292e-06
1062743,-9.95476178e-06
1064569,-9.974502178e-06
1066395,-9.987982652e-06
1068221,-1.000460787e-05
1070047,-1.002403856e-05
1071873,-1.003745059e-05
1073699,-1.005472098e-05
1075525,-1.007307213e-05
1077351,-1.008742353e-05
1079177,-1.010395525e-05
1081003,-1.012266533e-05
1082829,-1.013725856e-05
1084655,-1.015360829e-05
1086481,-1.017255857e-05
1088307,-1.018639861e-05
1090133,-1.020383134e-05
1091959,-1.022166345e-05
1093785,-1.023626911e-05
1095611,-1.025424877e-05
1097437,-1.027086284e-05
1099263,-1.028657149e-05
1101089,-1.030377956e-05
1102915,-1.032068691e-05
1104741,-1.033644158e-05
1106567,-1.035403565e-05
1108393,-1.037090568e-05
1110219,-1.038601843e-05
1112045,-1.040476784e-05
1113871,-1.04201932e-05
1115697,-1.043626361e-05
1117523,-1.045543669e-05
1119349,-1.047003334e-05
1121175,-1.048695022e-05
1123001,-1.050539654e-05
1124827,-1.052037998e-05
1126653,-1.053685052e-05
1128479,-1.055599286e-05
1130305,-1.057099113e-05
1132131,-1.058694827e-05
1133957,-1.060693638e-05
1135783,-1.062063983e-05
1137609,-1.063758376e-05
1139435,-1.065723778e-05
1141261,-1.067101144e-05
1143087,-1.068865301e-05
1144913,-1.070720652e-05
1146739,-1.072183669e-05
1148565,-1.07387203e-05
1150391,-1.075761932e-05
1152217,-1.077257703e-05
1154043,-1.078934879e-05
1155869,-1.080849148e-05
1157695,-1.082268821e-05
1159521,-1.084046663e-05
1161347,-1.085842616e-05
1163173,-1.087346119e-05
1164999,-1.08918478e-05
1166825,-1.090864196e-05
1168651,-1.092475058e-05
1170477,-1.094234902e-05
1172303,-1.09593525e-05
1174129,-1.097547426e-05
1175955,-1.099353053e-05
1177781,-1.101059948e-05
1179607,-1.102607196e-05
1181433,-1.104522819e-05
1183259,-1.106078607e-05
1185085,-1.107718989e-05
1186911,-1.10967356e-05
1188737,-1.111157171e-05
1190563,-1.112889089e-05
1192389,-1.114769508e-05
1194215,-1.116282158e-05
1196041,-1.117962325e-05
1197867,-1.119909934e-05
1199693,-1.121432505e-05
1201519,-1.123065933e-05
1203345,-1.125098667e-05
1205171,-1.126492143e-05
1206997,-1.128214719e-05
1208823,-1.130201163e-05
1210649,-1.131612982e-05
1212475,-1.133412497e-05
1214301,-1.135287805e-05
1216127,-1.136785755e-05
1217953,-1.138504918e-05
1219779,-1.140405532e-05
1221605,-1.14193523e-05
1223431,-1.143650524e-05
1225257,-1.145582069e-05
1227083,-1.147035767e-05
1228909,-1.148846494e-05
1230735,-1.150650539e-05
1232561,-1.152187848e-05
1234387,-1.154059949e-05
1236213,-1.155752814e-05
1238039,-1.15740226e-05
1239865,-1.15919497e-05
1241691,-1.160900632e-05
1243517,-1.162543303e-05
1245343,-1.164385647e-05
1247169,-1.16610008e-05
1248995,-1.167680017e-05
1250821,-1.16963535e-05
1252647,-1.171195865e-05
1254473,-1.172861623e-05
1256299,-1.174848057e-05
1258125,-1.176342745e-05
1259951,-1.178104036e-05
1261777,-1.180014837e-05
1263603,-1.181540965e-05
1265429,-1.183244446e-05
1267255,-1.185215859e-05
1269081,-1.186749967e-05
1270907,-1.188411393e-05
1272733,-1.19047052e-05
1274559,-1.191880051e-05
1276385,-1.193626293e-05
1278211,-1.195626102e-05
1280037,-1.197058732e-05
1281863,-1.198879821e-05
1283689,-1.200767776e-05
1285515,-1.202298383e-05
1287341,-1.204037089e-05
1289167,-1.205941896e-05
1290993,-1.207496721e-05
1292819,-1.209235555e-05
1294645,-1.211171263e-05
1296471,-1.212655045e-05
1298297,-1.21449397e-05
1300123,-1.216295854e-05
1301949,-1.217857599e-05
